timestamp,x,y,z
83832888691,0.943848,-0.266113,-0.0649414
83832909748,0.944824,-0.253418,-0.0556641
83832927720,0.941895,-0.251465,-0.0512695
83832948798,0.942871,-0.265137,-0.0546875
83832969792,0.937012,-0.270996,-0.0463867
83832987721,0.939453,-0.274902,-0.0488281
83833016216,0.931152,-0.290527,-0.0380859
83833029829,0.939941,-0.294434,-0.0161133
83833047721,0.934082,-0.311035,-0.00976562
83833068712,0.953125,-0.355957,-0.00585938
83833089751,0.976074,-0.400391,0.00878906
83833107712,0.964355,-0.464844,0.03125
83833128779,0.958496,-0.525391,0.0507812
83833149834,0.958496,-0.519531,0.0639648
83833167688,0.944336,-0.602539,0.0361328
83833188767,0.94873,-0.632812,0.0166016
83833212761,0.958496,-0.711426,-0.0180664
83833227681,0.922363,-0.813965,-0.0424805
83833250178,0.909668,-0.977539,-0.0737305
83833269737,0.914551,-1.104,-0.108398
83833287850,0.864258,-1.19238,-0.147949
83833310240,0.805664,-1.25928,-0.175293
83833329927,0.734375,-1.3667,-0.198242
83833347744,0.666016,-1.47656,-0.202637
83833370321,0.62793,-1.45654,-0.195801
83833390070,0.513184,-1.45459,-0.173828
83833407831,0.373535,-1.47705,-0.15918
83833430254,0.323242,-1.48975,-0.14209
83833450002,0.212402,-1.45312,-0.17041
83833467793,0.0415039,-1.3042,-0.177246
83833489503,-0.101562,-1.16797,-0.126465
83833510675,-0.175293,-1.01465,-0.097168
83833526972,-0.193359,-0.891602,-0.0488281
83833549458,-0.220215,-0.766602,0.0146484
83833571975,-0.227051,-0.617676,0.0302734
83833588237,-0.272461,-0.476074,0.081543
83833609489,-0.276855,-0.367676,0.14209
83833630434,-0.391113,-0.26709,0.112305
83833646897,-0.537109,-0.236816,0.164551
83833669437,-0.29834,-0.0717773,-0.0595703
83833690591,-0.730469,-0.223633,0.526855
83833706957,0.0375977,0.019043,0.212402
83833729405,-0.830078,-0.00488281,0.123535
83833750506,-0.535645,0.130371,0.392578
83833766911,-0.633301,0.255371,0.406738
83833789462,-0.724609,0.310547,0.44043
83833810476,-0.818848,0.337402,0.505371
83833826894,-0.922363,0.321289,0.568848
83833849418,-1.11816,0.276855,0.632812
83833870495,-1.37939,0.160156,0.717773
83833886902,-1.5498,-0.136719,0.677246
83833909497,-1.50244,-0.543457,0.332031
