timestamp,x,y,z,w
88983946929,-0.279358,-0.580505,-0.21582,0.733765
88983970027,-0.279175,-0.580627,-0.215332,0.733887
88983984642,-0.278687,-0.580811,-0.214905,0.734009
88984008272,-0.27832,-0.580994,-0.214722,0.734131
88984023286,-0.278381,-0.580994,-0.214722,0.73407
88984044565,-0.278564,-0.581055,-0.214783,0.733948
88984068483,-0.278625,-0.581055,-0.214722,0.733948
88984122514,-0.27832,-0.581116,-0.214417,0.734131
88984123145,-0.277954,-0.581116,-0.213989,0.734375
88984124074,-0.277527,-0.581238,-0.213623,0.734497
88984136061,-0.277527,-0.581238,-0.213623,0.734497
88984161069,-0.277588,-0.581238,-0.213623,0.734497
88984179580,-0.277588,-0.581238,-0.213562,0.734497
88984197563,-0.277649,-0.581238,-0.213562,0.734497
88984231890,-0.277649,-0.581238,-0.213501,0.734497
88984249523,-0.277649,-0.581238,-0.213501,0.734497
88984257315,-0.277649,-0.581238,-0.213501,0.734497
88984276884,-0.27771,-0.581238,-0.213501,0.734497
88984299341,-0.27771,-0.581238,-0.213501,0.734497
88984317427,-0.277649,-0.581299,-0.213196,0.734558
88984337157,-0.277344,-0.581482,-0.212952,0.734558
88984359600,-0.277344,-0.581482,-0.213013,0.734558
88984377470,-0.277405,-0.581482,-0.212952,0.734558
88984397138,-0.2771,-0.581787,-0.212646,0.734558
88984419482,-0.276794,-0.582031,-0.212219,0.734558
88984437396,-0.276489,-0.582336,-0.211914,0.734497
88984457143,-0.27655,-0.582336,-0.211914,0.734497
88984479678,-0.27655,-0.582336,-0.211914,0.734497
88984497529,-0.276306,-0.582336,-0.211731,0.734619
88984517105,-0.276062,-0.582336,-0.211609,0.734802
88984539502,-0.275818,-0.582397,-0.211426,0.734863
88984557405,-0.275757,-0.58252,-0.211243,0.734863
88984576997,-0.275391,-0.582764,-0.210999,0.734863
88984599627,-0.274963,-0.582886,-0.210938,0.734985
88984617356,-0.274658,-0.582947,-0.210938,0.735046
88984638340,-0.274475,-0.583008,-0.21106,0.734985
88984659492,-0.274475,-0.583008,-0.21106,0.734985
88984677412,-0.27417,-0.583191,-0.210876,0.734985
88984698362,-0.273865,-0.583496,-0.210693,0.734924
88984719648,-0.27356,-0.583923,-0.210632,0.734741
88984737375,-0.273438,-0.584412,-0.210815,0.734375
88984758398,-0.273865,-0.584961,-0.211243,0.733643
88984779500,-0.274414,-0.585693,-0.211792,0.732666
88984797503,-0.274536,-0.586548,-0.212097,0.731873
88984818368,-0.274048,-0.587585,-0.212341,0.73114
88984839543,-0.273865,-0.588623,-0.212952,0.730225
88984857455,-0.274475,-0.589417,-0.214294,0.728943
88984878402,-0.275269,-0.590149,-0.215515,0.727661
88984899517,-0.275696,-0.590759,-0.216064,0.726868
88984917445,-0.275146,-0.591614,-0.215637,0.726501
88984938379,-0.273926,-0.592529,-0.215027,0.726379
88984959684,-0.272827,-0.593384,-0.214539,0.726257
88984977554,-0.272278,-0.593811,-0.214294,0.726196
88984999849,-0.272095,-0.59375,-0.21405,0.726379
88985019601,-0.271545,-0.593628,-0.21344,0.726868
88985037300,-0.27002,-0.593872,-0.212769,0.727478
88985059941,-0.268311,-0.594238,-0.212463,0.727844
88985079614,-0.267212,-0.594543,-0.212769,0.727966
88985097587,-0.26709,-0.594666,-0.213501,0.727661
88985119916,-0.26709,-0.594788,-0.213806,0.727478
88985139406,-0.266785,-0.595032,-0.213623,0.727417
88985157495,-0.266174,-0.595398,-0.213318,0.727417
88985179975,-0.265808,-0.595703,-0.213196,0.727356
88985199508,-0.26593,-0.595947,-0.21344,0.727112
88985222693,-0.266052,-0.596313,-0.213501,0.726685
88985239078,-0.265991,-0.596741,-0.213379,0.726379
88985261558,-0.265686,-0.597229,-0.213074,0.726196
88985282658,-0.265076,-0.597595,-0.211182,0.726685
88985299056,-0.263245,-0.598389,-0.207947,0.7276
88985321582,-0.259583,-0.600159,-0.204102,0.728577
88985342825,-0.256836,-0.60083,-0.201111,0.729797
88985359014,-0.25592,-0.600891,-0.200012,0.730347
88985381570,-0.257324,-0.600281,-0.200012,0.730347
88985402620,-0.259949,-0.598938,-0.198792,0.730896
88985418437,-0.263062,-0.598145,-0.195068,0.731445
88985441606,-0.262512,-0.598022,-0.188477,0.733459
88985464013,-0.260254,-0.597107,-0.181824,0.736694
88985478381,-0.267334,-0.593445,-0.174255,0.738953
88985501515,-0.279236,-0.588562,-0.160828,0.741455
88985524142,-0.285889,-0.582153,-0.140686,0.748047
88985544992,-0.290222,-0.570618,-0.112976,0.759888
88985561526,-0.301025,-0.55426,-0.0791626,0.771973
88985584176,-0.316895,-0.531372,-0.0394897,0.784668
88985598616,-0.337158,-0.500366,0.0045166,0.797485
88985621586,-0.360718,-0.46167,0.0515137,0.808777
88985644249,-0.383911,-0.416199,0.101074,0.817993
88985658381,-0.408447,-0.366455,0.150208,0.822388
88985681696,-0.434998,-0.313843,0.197815,0.820435
88985711517,-0.45929,-0.258057,0.244995,0.813843
88985718425,-0.479553,-0.200012,0.29071,0.803467
88985741499,-0.497681,-0.142456,0.333496,0.787903
88985764007,-0.512695,-0.086853,0.374084,0.767883
88985785329,-0.523315,-0.0333252,0.411499,0.745422
88985801555,-0.531921,0.0164185,0.446045,0.719604
88985824032,-0.536682,0.06427,0.477844,0.692444
88985845059,-0.536621,0.110291,0.506409,0.665894
88985861725,-0.534851,0.152283,0.531738,0.638672
88985883926,-0.532837,0.189026,0.554871,0.610229
88985905042,-0.528687,0.22168,0.575806,0.582825
88985921684,-0.523193,0.250732,0.594543,0.556641
88985943995,-0.517944,0.275269,0.611084,0.531494
88985965014,-0.512878,0.292908,0.624756,0.510681
88985981509,-0.511292,0.297791,0.637024,0.494019
88986004001,-0.513672,0.296021,0.64856,0.477356
88986025165,-0.513,0.297974,0.659485,0.461548
88986041557,-0.510498,0.296265,0.666626,0.4552
88986064199,-0.509338,0.291382,0.670044,0.45459
88986085103,-0.509766,0.289185,0.671936,0.452698
88986102165,-0.509827,0.289612,0.674438,0.448608
88986124083,-0.510681,0.288635,0.67627,0.445496
88986145282,-0.514648,0.282043,0.676575,0.444702
88986161534,-0.518982,0.276428,0.674072,0.44696
88986184078,-0.518066,0.276428,0.672791,0.450012
88986205304,-0.517273,0.276428,0.672607,0.451172
88986221656,-0.519287,0.272949,0.671936,0.451965
88986244030,-0.520874,0.269165,0.66864,0.457336
88986265106,-0.52124,0.264648,0.661926,0.469116
88986281559,-0.523987,0.25708,0.651489,0.484619
88986304496,-0.530518,0.243896,0.637024,0.503174
88986326563,-0.539612,0.226562,0.618225,0.524658
88986347650,-0.546753,0.204651,0.598083,0.549011
88986364136,-0.551941,0.17981,0.575012,0.576538
88986385105,-0.555786,0.151184,0.547852,0.606689
88986400818,-0.557495,0.119446,0.516174,0.639099
88986424051,-0.55658,0.0821533,0.480225,0.672913
88986452478,-0.556458,0.0352783,0.439636,0.704102
88986460765,-0.558533,-0.012146,0.394958,0.729309
88986491450,-0.555603,-0.0598145,0.347778,0.752869
88986506488,-0.547913,-0.111084,0.297974,0.773682
88986520791,-0.538635,-0.164612,0.244385,0.789307
88986543990,-0.530945,-0.219421,0.188232,0.79657
88986566556,-0.522339,-0.273804,0.133301,0.796509
88986580832,-0.505127,-0.320801,0.0906372,0.796082
88986603999,-0.477478,-0.362244,0.0518188,0.798828
88986626513,-0.436951,-0.40033,0.0189209,0.805298
88986640845,-0.396179,-0.434753,-0.00598145,0.808716
88986671473,-0.362427,-0.466187,-0.0308228,0.806458
88986686451,-0.335815,-0.492676,-0.0568237,0.800781
88986700829,-0.309387,-0.514893,-0.0784912,0.795593
88986723990,-0.283447,-0.534302,-0.0939331,0.790833
88986746930,-0.259338,-0.551575,-0.105042,0.785828
88986767503,-0.239441,-0.566528,-0.113586,0.780273
88986783943,-0.228516,-0.578308,-0.124207,0.773254
88986806467,-0.226624,-0.584839,-0.135254,0.767029
88986827497,-0.22821,-0.588379,-0.146729,0.761719
88986843923,-0.229919,-0.586853,-0.157288,0.760254
88986866498,-0.234802,-0.580444,-0.168274,0.761353
88986887523,-0.246948,-0.573059,-0.178162,0.760864
88986904017,-0.25885,-0.567261,-0.181885,0.760376
88986926608,-0.262756,-0.564514,-0.180176,0.761475
88986947560,-0.260071,-0.56427,-0.172913,0.764221
88986963944,-0.255005,-0.565857,-0.163879,0.766785
88986986520,-0.251099,-0.567749,-0.155945,0.768311
88987007664,-0.248779,-0.569763,-0.150085,0.768738
88987024126,-0.245544,-0.571411,-0.14679,0.769226
88987046518,-0.240417,-0.571899,-0.146545,0.770508
88987067502,-0.235535,-0.571533,-0.149963,0.771606
88987084056,-0.234924,-0.571289,-0.156555,0.770691
88987106480,-0.239929,-0.57074,-0.164551,0.767883
88987127561,-0.246277,-0.569885,-0.170715,0.765137
88987144007,-0.249817,-0.569763,-0.173157,0.76355
88987166362,-0.249268,-0.570557,-0.172607,0.763245
88987187746,-0.246704,-0.571777,-0.171143,0.763489
88987204022,-0.244751,-0.572754,-0.170227,0.763611
88987226509,-0.245117,-0.572876,-0.171265,0.763123
88987247529,-0.248108,-0.572205,-0.174194,0.762024
88987264088,-0.253479,-0.570923,-0.177856,0.760376
88987286551,-0.258545,-0.569641,-0.180969,0.758911
88987307806,-0.262207,-0.568665,-0.182922,0.757874
88987323339,-0.264221,-0.568176,-0.183655,0.757385
88987346573,-0.264832,-0.568237,-0.183716,0.757141
88987367807,-0.264587,-0.568542,-0.183228,0.757141
88987383341,-0.264832,-0.56842,-0.183044,0.757141
88987406558,-0.265869,-0.568054,-0.18335,0.756958
88987429002,-0.267517,-0.567749,-0.183655,0.756592
88987444120,-0.268188,-0.567749,-0.183472,0.756348
88987466617,-0.268433,-0.568054,-0.183289,0.756104
88987488962,-0.268738,-0.568359,-0.183594,0.755676
88987504132,-0.269287,-0.568481,-0.184265,0.755249
88987526539,-0.270386,-0.56842,-0.184998,0.7547
88987549018,-0.271484,-0.568298,-0.185547,0.754272
88987563394,-0.272095,-0.568237,-0.185669,0.754028
88987586551,-0.272522,-0.568298,-0.185852,0.753784
88987609152,-0.272827,-0.56842,-0.186157,0.75354
88987630332,-0.273193,-0.568604,-0.186768,0.753113
88987654067,-0.273376,-0.568787,-0.187256,0.752808
88987669055,-0.273315,-0.568909,-0.187744,0.752563
88987683342,-0.273499,-0.569092,-0.188293,0.752319
88987706582,-0.273926,-0.569153,-0.188721,0.751953
88987729057,-0.274353,-0.569214,-0.189026,0.751648
88987743391,-0.274353,-0.569275,-0.189026,0.751648
88987766691,-0.274353,-0.569336,-0.189026,0.751587
88987789226,-0.274658,-0.569458,-0.18927,0.751343
88987803543,-0.275085,-0.569397,-0.189575,0.75116
88987826560,-0.275818,-0.569336,-0.190002,0.750793
88987856530,-0.276306,-0.569397,-0.190125,0.750549
88987863577,-0.276611,-0.569458,-0.190063,0.750427
88987886625,-0.276917,-0.569519,-0.190063,0.750244
88987908946,-0.277527,-0.569458,-0.190308,0.75
88987930290,-0.278198,-0.56958,-0.190491,0.749634
88987946495,-0.278259,-0.569824,-0.190247,0.749451
88987968920,-0.277893,-0.570068,-0.190186,0.749451
88987990265,-0.278015,-0.57019,-0.190552,0.749207
88988006525,-0.278809,-0.570129,-0.191284,0.748779
88988028987,-0.279846,-0.570007,-0.192017,0.748291
88988050031,-0.280701,-0.569763,-0.192444,0.748047
