timestamp,roll,pitch,yaw
89272995425,-0.905264,-1.30944,-0.0819969
89273017885,-0.906454,-1.3104,-0.080209
89273040840,-0.908293,-1.31064,-0.0772317
89273056572,-0.908599,-1.31094,-0.0743628
89273077966,-0.907395,-1.31041,-0.0712157
89273101523,-0.905753,-1.31041,-0.069365
89273145542,-0.904858,-1.3103,-0.0683409
89273156188,-0.904856,-1.31118,-0.06684
89273158270,-0.904212,-1.31242,-0.0654833
89273171927,-0.902408,-1.31416,-0.0662155
89273190458,-0.904437,-1.31507,-0.0645504
89273206844,-0.906488,-1.31567,-0.0633405
89273240841,-0.906533,-1.31577,-0.0624479
89273251567,-0.903334,-1.31593,-0.0634343
89273280315,-0.901759,-1.31653,-0.0637769
89273292764,-0.90213,-1.3174,-0.0634843
89273310844,-0.901694,-1.31754,-0.0635832
89273325299,-0.900443,-1.31772,-0.0639329
89273347751,-0.899028,-1.31816,-0.0639258
89273370328,-0.898104,-1.31871,-0.0638973
89273385328,-0.897286,-1.31906,-0.0636861
89273408050,-0.896088,-1.31956,-0.0636426
89273430341,-0.894397,-1.31989,-0.0641073
89273445346,-0.894401,-1.31994,-0.0636276
89273467969,-0.895771,-1.32016,-0.0622079
89273490251,-0.896658,-1.32104,-0.0606724
89273505236,-0.896185,-1.3218,-0.0598356
89273527752,-0.894332,-1.32235,-0.0604308
89273550442,-0.893558,-1.32288,-0.0610288
89273565400,-0.893881,-1.32347,-0.0609003
89273587679,-0.893158,-1.32352,-0.0612332
89273610390,-0.893382,-1.32437,-0.061052
89273625283,-0.893881,-1.32451,-0.0607805
89273648106,-0.893533,-1.32438,-0.0611843
89273670254,-0.894032,-1.32452,-0.0609127
89273685289,-0.892775,-1.32472,-0.0612881
89273707999,-0.891467,-1.32467,-0.061584
89273730557,-0.890968,-1.32452,-0.0618561
89273746885,-0.891228,-1.3248,-0.062133
89273767850,-0.893094,-1.32529,-0.0614021
89273790294,-0.894364,-1.32515,-0.0605393
89273806667,-0.895406,-1.3249,-0.0602105
89273827733,-0.896276,-1.32409,-0.0599044
89273850207,-0.898077,-1.32424,-0.0598245
89273866699,-0.899724,-1.32392,-0.059039
89273887717,-0.90054,-1.3236,-0.0590079
89273910237,-0.900308,-1.32346,-0.0597846
89273926676,-0.899246,-1.32284,-0.0609753
89273955276,-0.899253,-1.32262,-0.0607217
89273970223,-0.899998,-1.32276,-0.0586985
89273986668,-0.900384,-1.32314,-0.0561141
89274007724,-0.899863,-1.32405,-0.0539868
89274030222,-0.898381,-1.32434,-0.0531167
89274046670,-0.896702,-1.32568,-0.0539412
