timestamp,x,y,z,w
59465749854,0.571655,0.42572,0.414124,-0.56604
59465764767,0.571838,0.425598,0.414246,-0.565918
59465787257,0.571838,0.425598,0.414185,-0.565918
59465809802,0.571838,0.425598,0.414246,-0.565918
59465824797,0.571838,0.425537,0.414429,-0.565735
59465847265,0.572021,0.425476,0.414551,-0.565613
59465869787,0.572021,0.425476,0.41449,-0.565613
59465884127,0.571838,0.425598,0.414551,-0.565613
59465907343,0.571594,0.425842,0.414612,-0.565674
59465929844,0.571411,0.425903,0.414734,-0.565735
59465944280,0.571411,0.425903,0.414734,-0.565735
59465967381,0.571411,0.425903,0.414734,-0.565735
59465989877,0.571411,0.425903,0.414734,-0.565735
59466004127,0.571411,0.425903,0.414734,-0.565735
59466027261,0.571411,0.425903,0.414673,-0.565735
59466049782,0.571411,0.425903,0.414673,-0.565735
59466064063,0.571411,0.425903,0.414673,-0.565735
59466087255,0.571411,0.425903,0.414673,-0.565796
59466109789,0.571411,0.425903,0.414673,-0.565735
59466124215,0.571411,0.425903,0.414734,-0.565735
59466147475,0.571411,0.425903,0.414734,-0.565735
59466169815,0.571594,0.425842,0.414734,-0.565613
59466184207,0.571899,0.42572,0.414734,-0.565369
59466207400,0.572083,0.42572,0.414795,-0.565125
59466229797,0.572083,0.42572,0.414795,-0.565125
59466250964,0.572083,0.42572,0.414795,-0.565125
59466267316,0.572144,0.42572,0.415039,-0.56488
59466289824,0.572327,0.425598,0.415222,-0.564575
59466311651,0.57251,0.425537,0.415344,-0.564514
59466327363,0.57251,0.425537,0.415344,-0.564514
59466349873,0.572449,0.425476,0.415344,-0.564514
59466370911,0.57251,0.425476,0.415466,-0.564392
59466387334,0.57251,0.425415,0.415588,-0.56427
59466409806,0.572449,0.425476,0.415649,-0.564331
59466431072,0.572266,0.425537,0.41571,-0.564392
59466447425,0.572083,0.425598,0.41571,-0.564514
59466469806,0.571899,0.425781,0.41571,-0.564636
59466492406,0.571899,0.42572,0.41571,-0.564636
59466507399,0.571899,0.42572,0.41571,-0.564636
59466529804,0.571899,0.42572,0.41571,-0.564636
59466551053,0.571899,0.42572,0.41571,-0.564697
59466567443,0.571777,0.42572,0.41571,-0.564819
59466589794,0.571533,0.42572,0.415771,-0.564941
59466610821,0.571411,0.425659,0.415894,-0.565002
59466627276,0.571411,0.425659,0.415894,-0.565002
59466649852,0.571533,0.425476,0.415833,-0.565125
59466672255,0.571594,0.425354,0.415649,-0.565308
59466686671,0.571716,0.425171,0.415405,-0.565491
59466709783,0.571899,0.425049,0.415161,-0.565552
59466732354,0.572205,0.424927,0.414917,-0.565491
59466747290,0.572205,0.424927,0.414917,-0.565552
59466769845,0.572144,0.425049,0.414551,-0.565735
59466792360,0.57196,0.425232,0.414246,-0.56604
59466807324,0.571777,0.425476,0.413879,-0.566284
59466829839,0.571655,0.425659,0.413635,-0.566467
59466852322,0.571716,0.42572,0.413391,-0.566589
59466866695,0.571777,0.425781,0.413147,-0.566589
59466889885,0.571655,0.425903,0.412903,-0.566833
59466912322,0.57135,0.426208,0.412598,-0.567139
59466926641,0.571167,0.426453,0.412476,-0.5672
59466949869,0.571106,0.426575,0.412415,-0.5672
59466972347,0.571106,0.426575,0.412415,-0.5672
59466977796,0.570984,0.426697,0.412231,-0.567383
59466994218,0.570801,0.426819,0.412109,-0.567627
59467015251,0.57074,0.426819,0.412109,-0.567566
59467037942,0.57074,0.426819,0.41217,-0.567627
59467054144,0.570801,0.426697,0.412354,-0.567444
59467075206,0.570801,0.426636,0.412537,-0.567383
59467097679,0.570679,0.426636,0.412659,-0.567383
59467114135,0.570435,0.426758,0.412781,-0.567444
59467138557,0.570251,0.42688,0.412964,-0.567444
59467157677,0.570129,0.42688,0.413208,-0.567383
59467174081,0.570068,0.426941,0.41333,-0.567322
59467196692,0.569885,0.427063,0.413513,-0.567261
59467217836,0.569763,0.427124,0.413635,-0.567261
59467234058,0.569702,0.427185,0.413818,-0.567139
59467255440,0.569702,0.427185,0.413818,-0.567139
59467277843,0.569702,0.427185,0.413818,-0.567139
59467295584,0.569763,0.427124,0.413757,-0.5672
59467315249,0.569641,0.427307,0.413757,-0.567139
59467340631,0.569641,0.427368,0.413696,-0.567139
59467354080,0.569641,0.427551,0.413696,-0.567017
59467375288,0.56958,0.427734,0.413696,-0.566956
59467397883,0.569519,0.427917,0.413574,-0.566956
59467416247,0.569397,0.428223,0.413452,-0.566956
59467435334,0.569214,0.428528,0.413269,-0.567017
59467457916,0.569153,0.428833,0.412964,-0.567078
59467474215,0.569275,0.428955,0.412598,-0.567139
59467495449,0.569397,0.429016,0.412109,-0.567322
59467517868,0.569763,0.428955,0.41156,-0.567383
59467541710,0.570251,0.428711,0.411011,-0.567505
59467555367,0.570679,0.428223,0.410706,-0.567627
59467577935,0.571777,0.427185,0.410461,-0.567505
59467594155,0.573364,0.425659,0.410217,-0.5672
59467615302,0.575195,0.423767,0.409241,-0.567505
59467637867,0.577209,0.421387,0.40741,-0.568542
59467660387,0.580139,0.417847,0.404907,-0.569946
59467675217,0.585205,0.411865,0.401672,-0.571411
59467697670,0.592834,0.402954,0.396484,-0.573547
59467715641,0.603455,0.390991,0.388,-0.576538
59467742886,0.615295,0.378235,0.376709,-0.580017
59467757888,0.627625,0.363403,0.360779,-0.586304
59467775656,0.640869,0.346558,0.340393,-0.59436
59467795389,0.654358,0.327148,0.315552,-0.60437
59467817859,0.667053,0.305481,0.285156,-0.61676
59467835649,0.678223,0.281128,0.249695,-0.631348
59467855493,0.688293,0.253418,0.210571,-0.64624
59467877819,0.697327,0.223267,0.167725,-0.660156
59467895708,0.704468,0.19104,0.121643,-0.672607
59467915338,0.708313,0.15686,0.0734253,-0.684326
59467937716,0.708008,0.121399,0.0237427,-0.695251
59467971923,0.704956,0.0854492,-0.0265503,-0.703613
59467976654,0.699341,0.0493164,-0.0765991,-0.708984
59467997900,0.691101,0.0139771,-0.126038,-0.711609
59468016506,0.679688,-0.0204468,-0.1745,-0.712158
59468035223,0.666138,-0.0535278,-0.221375,-0.710205
59468057917,0.65094,-0.0853882,-0.267212,-0.705383
59468075564,0.633667,-0.116272,-0.311584,-0.698486
59468095441,0.614502,-0.145081,-0.352783,-0.690613
59468117904,0.59375,-0.172302,-0.390381,-0.682251
59468135665,0.571472,-0.198914,-0.424561,-0.673584
59468156754,0.548401,-0.22467,-0.455688,-0.664185
59468178981,0.525574,-0.248596,-0.485168,-0.653137
59468197104,0.503357,-0.270508,-0.512268,-0.641174
59468216594,0.481812,-0.290588,-0.536316,-0.62915
59468237659,0.461243,-0.308533,-0.557556,-0.617432
59468264393,0.43988,-0.324524,-0.577087,-0.606812
59468278047,0.419739,-0.338074,-0.595459,-0.595825
59468305160,0.402954,-0.351013,-0.610168,-0.585022
59468315870,0.385376,-0.362244,-0.624023,-0.575256
59468336616,0.371216,-0.371521,-0.636047,-0.565491
59468374880,0.35675,-0.381226,-0.646179,-0.556702
59468377128,0.345276,-0.388977,-0.655457,-0.547668
59468396754,0.333191,-0.399292,-0.662964,-0.538635
59468417715,0.323303,-0.404419,-0.670837,-0.531006
59468435618,0.312622,-0.413147,-0.677246,-0.522461
59468458175,0.305542,-0.418274,-0.682373,-0.515869
59468477886,0.29895,-0.425354,-0.685364,-0.51001
59468496230,0.294434,-0.432495,-0.686035,-0.505676
59468516686,0.292969,-0.438904,-0.684265,-0.503357
59468537845,0.29364,-0.445679,-0.679443,-0.50354
59468555601,0.298096,-0.450745,-0.671509,-0.507019
59468578211,0.310059,-0.451843,-0.658081,-0.516418
59468597896,0.331177,-0.447815,-0.637024,-0.532959
59468615601,0.362976,-0.435669,-0.605408,-0.558533
59468638115,0.403687,-0.414368,-0.562195,-0.591064
59468674910,0.450989,-0.383911,-0.510498,-0.623474
59468677152,0.498474,-0.342102,-0.455017,-0.65387
59468698189,0.539612,-0.298767,-0.412415,-0.670471
59468717708,0.561951,-0.270447,-0.384277,-0.680786
59468735570,0.561035,-0.261292,-0.363953,-0.696106
59468758204,0.542236,-0.266113,-0.351074,-0.715515
59468777669,0.524109,-0.277039,-0.353027,-0.723877
59468795539,0.515137,-0.288208,-0.363708,-0.720642
59468818051,0.514282,-0.294006,-0.373535,-0.713867
59468837752,0.516846,-0.294067,-0.377625,-0.709839
59468855602,0.520203,-0.292358,-0.378784,-0.707458
59468878133,0.524048,-0.289917,-0.377502,-0.706299
59468897712,0.526611,-0.288147,-0.375183,-0.70636
59468915561,0.5271,-0.286865,-0.372559,-0.707886
59468938081,0.525574,-0.286743,-0.369873,-0.71051
59468957714,0.522644,-0.288269,-0.367981,-0.713013
59468975606,0.519836,-0.290588,-0.367432,-0.714417
59468998150,0.517944,-0.292725,-0.368164,-0.714539
59469017586,0.516418,-0.294861,-0.369629,-0.713989
59469035655,0.514771,-0.297241,-0.371338,-0.713318
59469058095,0.512695,-0.299561,-0.373535,-0.712646
59469080577,0.510315,-0.30188,-0.376404,-0.711914
59469095522,0.507446,-0.303955,-0.380066,-0.711121
59469118052,0.504517,-0.306152,-0.384949,-0.709595
59469140549,0.501404,-0.308472,-0.391052,-0.707458
59469160771,0.498108,-0.310608,-0.398621,-0.704651
59469177207,0.493835,-0.313965,-0.407104,-0.701355
59469198264,0.488464,-0.31842,-0.416809,-0.697388
59469220796,0.483215,-0.323303,-0.428223,-0.691833
59469237437,0.477661,-0.328918,-0.440918,-0.685059
59469258429,0.471375,-0.334534,-0.455627,-0.677002
59469282280,0.4646,-0.340637,-0.47113,-0.667969
59469297216,0.456604,-0.347595,-0.486877,-0.658569
59469318628,0.448303,-0.354675,-0.502625,-0.64856
59469334099,0.43988,-0.361694,-0.518677,-0.637756
59469357366,0.430725,-0.368591,-0.535034,-0.626404
59469378424,0.421143,-0.375244,-0.551514,-0.614563
59469394091,0.411499,-0.382019,-0.566956,-0.602783
59469417222,0.402161,-0.38855,-0.580933,-0.591492
59469438579,0.393616,-0.39386,-0.593445,-0.581299
59469454090,0.386841,-0.397034,-0.604187,-0.57251
59469484754,0.382935,-0.397278,-0.613342,-0.565186
59469505784,0.381287,-0.394531,-0.62146,-0.559265
59469520800,0.381042,-0.390076,-0.628418,-0.554871
59469537270,0.382935,-0.383423,-0.634277,-0.551453
59469559810,0.386841,-0.374512,-0.639099,-0.549316
59469574069,0.393066,-0.36322,-0.642761,-0.548218
59469597206,0.401611,-0.350098,-0.645264,-0.547546
59469619790,0.413025,-0.335327,-0.645874,-0.547607
59469640893,0.425232,-0.321533,-0.643677,-0.549194
59469657301,0.43866,-0.307007,-0.639282,-0.552002
59469679638,0.454651,-0.288574,-0.634277,-0.554749
59469700747,0.473694,-0.268677,-0.625916,-0.558289
59469717262,0.494019,-0.249451,-0.613281,-0.56366
59469739848,0.514709,-0.229187,-0.5979,-0.57019
59469760791,0.536438,-0.206909,-0.580261,-0.576904
59469777201,0.55957,-0.183105,-0.558899,-0.583984
59469799765,0.582642,-0.159424,-0.533569,-0.59198
59469820848,0.604797,-0.135925,-0.505493,-0.60022
59469837339,0.625793,-0.111572,-0.475098,-0.608459
59469859731,0.645264,-0.0863037,-0.442627,-0.616699
59469880830,0.663513,-0.0602417,-0.407654,-0.624451
59469898702,0.680298,-0.0336304,-0.370422,-0.631531
59469919828,0.695129,-0.00634766,-0.331665,-0.637817
59469940774,0.707458,0.0213013,-0.29187,-0.643311
59469957266,0.71698,0.0482788,-0.250854,-0.648621
59469979692,0.723267,0.0757446,-0.209229,-0.653748
59470000878,0.726868,0.103577,-0.167786,-0.657837
59470017330,0.728516,0.131409,-0.126221,-0.660339
59470039745,0.727966,0.158264,-0.085022,-0.661682
59470060763,0.724487,0.183777,-0.0449219,-0.662781
59470077239,0.718933,0.209351,-0.00543213,-0.662781
59470113917,0.712463,0.234497,0.0338135,-0.660461
59470120820,0.70575,0.25769,0.0728149,-0.655884
59470137235,0.701843,0.276001,0.109558,-0.647461
59470167320,0.701538,0.289185,0.144348,-0.635071
59470180801,0.702454,0.299377,0.178101,-0.620667
59470197794,0.700684,0.308411,0.211243,-0.607666
59470227260,0.69397,0.318909,0.244385,-0.597473
59470240763,0.683289,0.331116,0.276489,-0.589111
59470256601,0.670349,0.343689,0.305847,-0.582153
59470279778,0.655334,0.356384,0.331665,-0.577454
59470300834,0.640076,0.368347,0.355225,-0.573059
59470316616,0.626099,0.378784,0.377991,-0.567078
59470339663,0.613037,0.387695,0.399475,-0.560547
59470360744,0.599609,0.396179,0.418579,-0.555237
59470376548,0.585449,0.404663,0.434753,-0.551758
59470400163,0.571594,0.41272,0.447998,-0.549683
59470420777,0.559753,0.419678,0.458679,-0.547852
59470436568,0.550171,0.425415,0.467773,-0.54541
59470459856,0.544128,0.428772,0.475586,-0.542053
59470482279,0.541931,0.429382,0.482239,-0.537903
59470496588,0.543152,0.427551,0.487427,-0.533386
59470521200,0.546448,0.424438,0.490723,-0.52948
59470542179,0.550415,0.421021,0.491882,-0.527039
59470563399,0.554321,0.418152,0.490967,-0.526123
59470579726,0.558044,0.415955,0.488525,-0.526123
59470602268,0.561951,0.414062,0.485107,-0.526672
59470623379,0.566223,0.412109,0.480957,-0.527466
59470639753,0.57074,0.410217,0.476135,-0.528442
59470662220,0.575134,0.408447,0.470581,-0.529907
59470683333,0.579346,0.407043,0.464355,-0.531921
59470699723,0.583008,0.406189,0.45752,-0.534546
59470722302,0.585815,0.405701,0.450012,-0.538208
59470743564,0.587708,0.405701,0.441223,-0.543396
59470759708,0.588806,0.406433,0.431335,-0.5495
59470782434,0.589539,0.407776,0.420959,-0.555786
59470803373,0.590149,0.409058,0.410583,-0.561951
59470819812,0.590881,0.410156,0.400513,-0.567627
59470842206,0.591919,0.41095,0.391235,-0.572449
59470863622,0.593201,0.411194,0.382935,-0.576477
59470879849,0.594421,0.411133,0.375793,-0.580017
59470902177,0.59491,0.411133,0.369934,-0.583252
59470923494,0.594849,0.411316,0.36554,-0.585938
59470939739,0.594543,0.411499,0.362366,-0.588074
59470962228,0.593994,0.412048,0.360596,-0.589355
59470983347,0.59314,0.412659,0.360229,-0.589966
59470999802,0.592407,0.412903,0.361267,-0.589905
59471022214,0.591797,0.412903,0.363342,-0.589233
59471043641,0.591248,0.412964,0.365784,-0.588257
59471059794,0.590454,0.413208,0.368164,-0.587402
59471082226,0.58905,0.414001,0.370361,-0.586853
59471103491,0.586914,0.415466,0.372253,-0.586731
59471119749,0.584473,0.417419,0.374207,-0.586609
59471142283,0.582397,0.419006,0.376221,-0.586243
59471163510,0.581055,0.420288,0.37793,-0.585571
59471179804,0.580261,0.421265,0.37915,-0.584839
59471202261,0.579468,0.422058,0.380005,-0.584473
59471224938,0.578857,0.422729,0.380432,-0.584351
59471239765,0.578491,0.423279,0.380615,-0.584167
59471262243,0.57843,0.423584,0.380798,-0.583862
59471283585,0.578674,0.423584,0.381042,-0.583496
59471299753,0.578979,0.423584,0.381165,-0.58313
59471322360,0.578918,0.423706,0.381287,-0.583069
