timestamp,x,y,z
83660832728,0.944336,-0.257812,-0.0166016
83660855191,0.942383,-0.254395,-0.0141602
83660870163,0.93457,-0.254395,-0.0112305
83660892726,0.9375,-0.251465,-0.0126953
83660915221,0.945312,-0.258789,-0.015625
83660929520,0.946777,-0.263672,-0.0102539
83660952729,0.943848,-0.253906,-0.0214844
83660975134,0.933594,-0.25,-0.0161133
83660989549,0.934082,-0.252441,-0.0117188
83661012589,0.938477,-0.262207,-0.00878906
83661035176,0.943848,-0.262207,-0.0146484
83661049551,0.937988,-0.26416,-0.0126953
83661072797,0.932129,-0.275391,-0.0175781
83661095293,0.930664,-0.279297,-0.0078125
83661109618,0.929199,-0.29248,0.0102539
83661132700,0.927246,-0.328613,0.0166016
83661155101,0.925781,-0.368652,0.0126953
83661176249,0.94043,-0.431152,0.0195312
83661192707,0.93457,-0.477051,0.019043
83661215163,0.936523,-0.509766,0.034668
83661236198,0.960449,-0.566406,0.0327148
83661252815,0.961426,-0.596191,0.0488281
83661275220,0.984375,-0.654297,0.0214844
83661296273,1.01221,-0.712402,-0.0205078
83661312699,1.00879,-0.867188,-0.0595703
83661335307,0.992676,-0.942871,-0.128418
83661356476,0.985352,-1.10352,-0.108398
83661378976,0.953613,-1.23486,-0.0834961
83661395233,0.88623,-1.30176,-0.0405273
83661416336,0.823242,-1.38525,-0.034668
83661432746,0.763672,-1.41797,-0.019043
83661455211,0.692871,-1.5166,0.00390625
83661477703,0.603027,-1.52051,0.0561523
83661492040,0.536621,-1.4375,0.0742188
83661521296,0.452148,-1.3374,0.114258
83661536241,0.446777,-1.19873,0.14209
83661551988,0.441895,-1.07715,0.130371
83661575170,0.396484,-0.90625,0.10498
83661596207,0.378906,-0.72998,0.0712891
83661611983,0.414551,-0.602539,0.0649414
83661635113,0.396484,-0.490723,0.0737305
83661656199,0.388672,-0.368652,0.0981445
83661672020,0.332031,-0.249512,0.0810547
83661695216,0.303711,-0.12793,0.0922852
83661717666,0.304688,-0.0678711,0.0268555
83661731980,0.397949,-0.0844727,-0.0571289
83661755149,0.475586,-0.142578,-0.0634766
83661777693,0.421875,-0.160156,-0.0664062
83661798730,0.291992,-0.150391,-0.0170898
83661815243,0.226562,-0.256348,0.0595703
83661837713,0.201172,-0.469727,0.220215
83661858751,0.114746,-0.735352,0.424805
83661875193,-0.0756836,-1.0166,0.651855
83661897711,-0.223633,-1.39795,0.47998
83661918980,-0.313477,-1.67139,0.776367
83661935247,0.723145,-1.63574,0.586914
83661957749,1.14209,-1.40186,0.0458984
83661978973,1.6958,-1.7959,0.0917969
83661995352,1.27441,-2.11328,0.357422
83662019134,0.719727,-1.92383,0.516113
83662038725,0.277832,-1.8623,0.558105
83662055218,0.0205078,-1.99512,0.681152
83662077624,0.0151367,-1.9751,0.653809
83662098783,0.173828,-1.6626,0.562012
83662115275,0.215332,-1.40576,0.48584
83662137712,0.120117,-1.1875,0.385254
83662158969,0.000488281,-0.991211,0.33252
83662175098,-0.117188,-0.892578,0.30957
83662205166,-0.204102,-0.793945,0.228516
83662218803,-0.260254,-0.66748,0.148926
83662235243,-0.274414,-0.553711,0.0957031
83662257723,-0.302246,-0.457031,0.0146484
83662278967,-0.336914,-0.352539,-0.0571289
83662295221,-0.337891,-0.29541,-0.14209
83662317696,-0.341797,-0.279297,-0.22168
83662338698,-0.337402,-0.223145,-0.321777
83662355555,-0.35498,-0.162109,-0.481934
83662377744,-0.37793,-0.10498,-0.570801
83662398691,-0.325684,-0.191406,-0.655273
83662414538,-0.231934,-0.257324,-0.647461
83662437752,-0.22998,-0.303711,-0.501465
83662458725,-0.279785,-0.481445,-0.338379
83662474551,-0.311035,-0.765625,-0.152832
83662505113,-0.32959,-1.00732,-0.0566406
83662518992,-0.376953,-1.08057,-0.0297852
83662534457,-0.332031,-1.11523,0.152832
83662557662,-0.0146484,-1.42529,0.322754
83662578958,0.499023,-1.77588,-0.0424805
83662594586,0.546387,-1.05322,-0.850098
83662617740,1.53174,-0.625,-0.854004
83662638737,1.6123,-0.272949,0.17334
83662654482,1.11816,-0.0297852,0.878906
83662677624,0.864746,-1.25586,1.10205
83662700126,0.773926,-2.17285,1.10986
83662714474,0.634766,-2.17871,0.837402
83662737707,0.769531,-1.69678,0.498047
83662760167,0.649414,-1.24561,0.293945
83662781475,0.541504,-0.892578,0.148438
83662797694,0.518066,-0.630859,0.0581055
83662827708,0.512695,-0.514648,-0.0385742
83662841373,0.484863,-0.523438,-0.114746
83662857748,0.477051,-0.59375,-0.177734
83662880125,0.479004,-0.623535,-0.251953
83662901368,0.445801,-0.589355,-0.302734
83662917639,0.416504,-0.557617,-0.322266
83662940128,0.404785,-0.611816,-0.338867
83662961143,0.393555,-0.700195,-0.318359
83662977664,0.377441,-0.819336,-0.3125
83663000195,0.382324,-0.888672,-0.256836
83663022749,0.391602,-0.912598,-0.196289
83663037792,0.431152,-0.887207,-0.135254
83663060089,0.484375,-0.904785,-0.108887
83663081475,0.533203,-0.931641,-0.121582
83663097737,0.583984,-0.945312,-0.143066
83663120206,0.646484,-0.916992,-0.164062
83663141395,0.691406,-0.884277,-0.190918
83663157753,0.727539,-0.825195,-0.236816
83663179909,0.792969,-0.799316,-0.276367
83663201287,0.861816,-0.801758,-0.259766
83663217786,0.869141,-0.775879,-0.209961
83663240204,0.850098,-0.66748,-0.157227
83663261211,0.888672,-0.60498,-0.107422
83663277814,0.920898,-0.589355,-0.0844727
83663300205,0.941406,-0.584473,-0.0683594
83663321280,0.953613,-0.544922,-0.0498047
83663337082,0.968262,-0.470703,-0.0200195
83663360244,0.958984,-0.397461,0
83663381265,0.969238,-0.345703,0.0151367
83663396987,0.968262,-0.305664,0.0214844
83663420110,0.944824,-0.296387,0.0263672
83663441420,0.939453,-0.312012,0.0380859
83663457035,0.921875,-0.323242,0.0263672
83663480244,0.930176,-0.299805,0.0117188
83663501229,0.936035,-0.282227,-0.0175781
83663517036,0.916992,-0.304199,-0.0136719
83663547683,0.923828,-0.322754,-0.0273438
83663561463,0.941406,-0.328613,-0.0400391
83663577048,0.950684,-0.36084,-0.0537109
83663600185,0.921875,-0.380371,-0.0625
83663622711,0.928223,-0.363281,-0.0712891
83663637046,0.942383,-0.262695,-0.0488281
83663660211,0.938477,-0.271484,-0.000976562
83663682772,0.922852,-0.276855,0.0078125
83663703840,0.927246,-0.210449,0.0141602
83663720230,0.949219,-0.177734,0.00927734
83663742713,0.961426,-0.188477,-0.000488281
83663763697,0.973145,-0.22998,-0.00683594
83663780132,0.968262,-0.230469,-0.0131836
83663802624,0.95752,-0.206055,-0.0195312
83663823778,0.966797,-0.199707,-0.0351562
83663840160,0.955078,-0.233398,-0.0581055
83663862640,0.938477,-0.294922,-0.0585938
83663883763,0.927246,-0.32666,-0.0639648
83663900176,0.92041,-0.337402,-0.0717773
83663922701,0.918945,-0.312012,-0.0786133
83663936954,0.913574,-0.310059,-0.0810547
83663960110,0.899902,-0.317383,-0.0737305
83663982941,0.898926,-0.313477,-0.0732422
83663997016,0.906738,-0.307129,-0.0771484
83664020111,0.927246,-0.299805,-0.0742188
83664050146,0.938965,-0.282715,-0.074707
83664056955,0.933105,-0.273926,-0.0712891
83664080210,0.921387,-0.265625,-0.0541992
83664102643,0.926758,-0.276855,-0.0390625
83664123712,0.933105,-0.296875,-0.0366211
83664140119,0.929688,-0.308105,-0.0327148
83664162739,0.927734,-0.304199,-0.0273438
83664183741,0.931152,-0.296387,-0.027832
83664200202,0.935547,-0.295898,-0.0341797
83664222751,0.928711,-0.301758,-0.0395508
83664243769,0.938477,-0.293945,-0.0512695
83664260150,0.942383,-0.290527,-0.0419922
83664290139,0.932617,-0.285645,-0.0458984
83664303931,0.930664,-0.282227,-0.0473633
83664320171,0.930176,-0.279785,-0.0546875
83664342634,0.923828,-0.287598,-0.0478516
83664363924,0.934082,-0.286621,-0.0454102
83664380217,0.940918,-0.284668,-0.0424805
83664402506,0.931641,-0.275879,-0.034668
83664423760,0.930664,-0.277344,-0.0488281
83664447663,0.929199,-0.270996,-0.0473633
83664462690,0.935059,-0.277832,-0.0483398
83664483891,0.937988,-0.288574,-0.0517578
83664500227,0.936523,-0.29248,-0.0512695
83664522721,0.928223,-0.296875,-0.046875
83664543744,0.929199,-0.287598,-0.0385742
83664560203,0.926758,-0.293457,-0.0385742
83664582626,0.92627,-0.298828,-0.0395508
83664605103,0.932129,-0.305664,-0.0410156
83664620268,0.933105,-0.302734,-0.0336914
83664642633,0.925781,-0.309082,-0.0405273
83664665186,0.926758,-0.291992,-0.0380859
83664680144,0.92627,-0.297852,-0.0371094
