timestamp,roll,pitch,yaw
115706094885,-1.67827,-1.38766,-1.47294
115706116352,-1.67827,-1.38766,-1.47294
115706131341,-1.67733,-1.3872,-1.47294
115706155010,-1.67733,-1.3872,-1.47294
115706176394,-1.67763,-1.38708,-1.47353
115706191331,-1.67797,-1.38692,-1.47425
115706245694,-1.67798,-1.38645,-1.47332
115706247760,-1.67797,-1.38692,-1.47425
115706262175,-1.67797,-1.38692,-1.47425
115706277811,-1.67738,-1.38631,-1.47497
115706297782,-1.67665,-1.38611,-1.47657
115706312760,-1.67665,-1.38611,-1.47657
115706363668,-1.67571,-1.38556,-1.47675
115706373810,-1.67571,-1.38556,-1.47675
115706380040,-1.67571,-1.38556,-1.47675
115706394284,-1.67571,-1.38603,-1.47767
115706416753,-1.67571,-1.38603,-1.47767
115706431195,-1.67473,-1.38552,-1.47771
115706454314,-1.67477,-1.38548,-1.47784
115706476832,-1.67443,-1.38525,-1.47796
115706491179,-1.673,-1.38464,-1.47772
115706514307,-1.67258,-1.38504,-1.47832
115706536838,-1.67216,-1.38481,-1.47836
115706551176,-1.67166,-1.38356,-1.47664
115706589945,-1.6719,-1.38314,-1.47585
115706596811,-1.67016,-1.38278,-1.47666
115706611241,-1.66854,-1.38134,-1.47608
115706634291,-1.66529,-1.37949,-1.47833
115706656822,-1.66005,-1.37688,-1.48357
115706671211,-1.65105,-1.37253,-1.49323
115706694350,-1.63451,-1.36697,-1.51009
115706716826,-1.60635,-1.35877,-1.53554
115706731167,-1.57064,-1.34784,-1.56832
115706754329,-1.53941,-1.33288,-1.59974
115706776852,-1.5105,-1.3121,-1.63033
115706799319,-1.48592,-1.28467,-1.65798
115706814321,-1.4697,-1.2503,-1.67872
115706836861,-1.46661,-1.21091,-1.68696
115706851197,-1.46973,-1.16335,-1.68977
115706882486,-1.47611,-1.10763,-1.68742
115706896849,-1.48289,-1.04418,-1.68245
115706911187,-1.48679,-0.973319,-1.67624
115706934268,-1.48743,-0.896404,-1.66953
115706956858,-1.48604,-0.814467,-1.6611
115706971227,-1.48333,-0.726986,-1.65108
115706994324,-1.48069,-0.634045,-1.63994
115707016798,-1.47912,-0.536056,-1.62707
115707039355,-1.47689,-0.433124,-1.61241
115707054309,-1.47239,-0.326413,-1.59568
115707076828,-1.46347,-0.217511,-1.57725
115707092630,-1.44968,-0.105782,-1.55661
115707114357,-1.43055,0.00592462,-1.5332
115707136900,-1.40691,0.116506,-1.50609
115707151218,-1.377,0.22434,-1.47453
115707174322,-1.3418,0.327488,-1.43921
115707196844,-1.30436,0.426718,-1.39874
115707211194,-1.26356,0.520834,-1.35097
115707234307,-1.21281,0.607821,-1.2964
115707256852,-1.15153,0.686686,-1.2353
115707271198,-1.07901,0.75919,-1.16632
115707294312,-0.999023,0.823682,-1.08768
115707316818,-0.915098,0.878907,-1.00082
115707332600,-0.826794,0.924525,-0.907646
115707353681,-0.732569,0.962004,-0.811028
115707376207,-0.636037,0.990912,-0.713966
115707394083,-0.542274,1.01162,-0.617005
115707413702,-0.454328,1.02453,-0.520849
115707436188,-0.372495,1.03148,-0.431243
115707451167,-0.298986,1.03422,-0.352427
115707473647,-0.235259,1.03446,-0.283412
115707496199,-0.180826,1.03258,-0.222278
115707511195,-0.136989,1.03146,-0.17209
115707533701,-0.101848,1.03222,-0.135246
115707556192,-0.075099,1.03676,-0.112323
115707571183,-0.0595248,1.04423,-0.103863
115707593656,-0.0642983,1.05555,-0.118927
115707616199,-0.0877453,1.07307,-0.161405
115707631189,-0.141476,1.09615,-0.245768
115707653710,-0.240925,1.11733,-0.379572
115707676207,-0.421641,1.11733,-0.579986
115707691238,-0.659936,1.08431,-0.827397
115707715075,-0.880179,1.01665,-1.05944
115707736194,-1.03493,0.926883,-1.22575
115707751216,-1.1401,0.830264,-1.33447
115707773630,-1.20167,0.759686,-1.40578
115707796195,-1.21456,0.714749,-1.44171
115707811200,-1.18995,0.695864,-1.44833
115707833628,-1.15905,0.709502,-1.43808
115707856202,-1.13102,0.740817,-1.4097
115707871211,-1.10206,0.778041,-1.36991
115707893711,-1.06582,0.813751,-1.32385
115707924983,-1.02101,0.845902,-1.27258
115707931205,-0.971197,0.875416,-1.21777
115707953712,-0.922828,0.902454,-1.16186
115707976178,-0.873932,0.926835,-1.10117
115707991213,-0.825032,0.948501,-1.03595
115708013622,-0.778029,0.967383,-0.969409
115708036193,-0.729254,0.984428,-0.901207
115708052628,-0.676762,0.999029,-0.832455
115708073667,-0.619085,1.013,-0.760881
115708096208,-0.556991,1.02584,-0.687113
115708112550,-0.493023,1.03513,-0.610685
115708133588,-0.429344,1.03967,-0.534126
115708156195,-0.36762,1.03976,-0.458071
115708172595,-0.316721,1.03578,-0.391727
115708193625,-0.27938,1.02796,-0.340751
115708216201,-0.257826,1.01848,-0.304567
115708234028,-0.251836,1.01092,-0.286055
115708261810,-0.273164,1.00517,-0.289163
115708276164,-0.322982,1.00159,-0.315608
115708292591,-0.397455,0.998908,-0.368486
115708313635,-0.496809,0.990646,-0.446182
115708336196,-0.612721,0.976302,-0.540938
115708352678,-0.736887,0.953647,-0.648353
115708373607,-0.857422,0.920021,-0.757726
115708396193,-0.970912,0.872371,-0.86164
115708412564,-1.07505,0.812636,-0.951773
115708433682,-1.16924,0.745543,-1.03015
115708456121,-1.25108,0.670121,-1.09926
115708472571,-1.32104,0.586456,-1.15798
115708493627,-1.38481,0.495376,-1.20901
115708524324,-1.44182,0.396831,-1.25505
115708532575,-1.48935,0.291476,-1.29809
115708553649,-1.52534,0.182234,-1.33693
115708576109,-1.55359,0.0681564,-1.37061
115708592557,-1.58098,-0.0505289,-1.39908
115708613578,-1.60944,-0.173638,-1.42505
115708636251,-1.6344,-0.298191,-1.44791
115708652633,-1.65442,-0.420799,-1.46846
115708676541,-1.67118,-0.542764,-1.4873
115708696231,-1.68821,-0.66683,-1.50435
115708712721,-1.70627,-0.791082,-1.52252
115708741871,-1.72127,-0.912627,-1.54317
115708756431,-1.73379,-1.02913,-1.56649
115708772618,-1.73482,-1.14183,-1.59847
115708793705,-1.7016,-1.24792,-1.65494
115708824500,-1.58733,-1.33981,-1.77
115708832674,-1.35606,-1.4103,-1.98425
115708853748,-1.03942,-1.4598,-2.29012
115708876289,-0.709304,-1.48986,-2.62685
115708892681,-0.431156,-1.50287,-2.91716
115708913725,-0.367689,-1.51159,-2.98605
115708936108,-0.439675,-1.51991,-2.90634
115708952629,-0.66374,-1.52621,-2.66899
115708975236,-1.03808,-1.52496,-2.27886
115708996444,-1.41746,-1.51126,-1.88293
115709012815,-1.65799,-1.48984,-1.63281
115709035173,-1.77795,-1.46213,-1.50421
115709056456,-1.82776,-1.43551,-1.45063
115709072642,-1.83815,-1.41263,-1.4376
115709095177,-1.82506,-1.39523,-1.4528
115709116393,-1.80731,-1.38068,-1.47673
115709132810,-1.78993,-1.36938,-1.50046
115709155237,-1.77703,-1.36032,-1.51681
115709176363,-1.76544,-1.35473,-1.52843
115709192767,-1.74936,-1.35103,-1.53821
115709215306,-1.73004,-1.35005,-1.54738
115709236256,-1.71196,-1.3522,-1.55224
115709252746,-1.70398,-1.35557,-1.54749
115709275184,-1.70729,-1.3594,-1.53417
115709296389,-1.71678,-1.36223,-1.51431
115709312676,-1.73052,-1.36566,-1.49204
115709335256,-1.74183,-1.36923,-1.47135
115709356211,-1.74891,-1.37369,-1.4562
115709378895,-1.75468,-1.37819,-1.4453
115709395326,-1.76063,-1.3814,-1.43618
115709416451,-1.76581,-1.38447,-1.43111
115709432870,-1.77146,-1.38636,-1.42581
115709455363,-1.77545,-1.38764,-1.4224
115709476208,-1.77939,-1.38889,-1.41883
115709492674,-1.78144,-1.39073,-1.41763
115709515258,-1.78491,-1.39198,-1.416
115709536255,-1.79004,-1.39221,-1.41324
115709552722,-1.79602,-1.39165,-1.41011
115709575250,-1.80263,-1.39095,-1.40614
115709596466,-1.80983,-1.39057,-1.40248
115709612677,-1.81713,-1.38988,-1.39708
115709635119,-1.82322,-1.38968,-1.39292
115709656397,-1.82753,-1.3902,-1.39041
115709672604,-1.83103,-1.39076,-1.38914
115709695077,-1.83398,-1.39093,-1.38865
115709716189,-1.83734,-1.39076,-1.38741
115709732643,-1.83921,-1.39135,-1.38951
115709754539,-1.83861,-1.39025,-1.39069
115709776891,-1.83868,-1.39052,-1.39347
115709791841,-1.84214,-1.3906,-1.39142
115709814608,-1.84549,-1.39066,-1.38902
