timestamp,roll,pitch,yaw
83533760066,-1.62275,-1.26763,-2.59039
83533788611,-1.62176,-1.26732,-2.59015
83533803677,-1.62177,-1.26751,-2.59037
83533821556,-1.62176,-1.26732,-2.59015
83533841148,-1.62211,-1.26743,-2.59015
83533863709,-1.62211,-1.26743,-2.59015
83533881494,-1.62211,-1.26743,-2.59015
83533904073,-1.62211,-1.26743,-2.59015
83533923642,-1.62211,-1.26743,-2.59015
83533941566,-1.62211,-1.26743,-2.59015
83533961101,-1.62211,-1.26743,-2.59015
83533991137,-1.62211,-1.26743,-2.59015
83534001506,-1.62343,-1.26749,-2.58877
83534021086,-1.62344,-1.26726,-2.5884
83534043620,-1.62344,-1.26726,-2.5884
83534061501,-1.62344,-1.26726,-2.5884
83534081207,-1.62326,-1.26733,-2.588
83534103712,-1.62326,-1.26733,-2.588
83534121527,-1.62326,-1.26733,-2.588
83534141110,-1.62251,-1.2672,-2.58828
83534163598,-1.62265,-1.26742,-2.58803
83534186039,-1.62265,-1.26742,-2.58803
83534201139,-1.62265,-1.26742,-2.58803
83534223587,-1.62202,-1.26722,-2.58779
83534241503,-1.62099,-1.26718,-2.58806
83534261430,-1.62138,-1.26717,-2.58773
83534283754,-1.62036,-1.26625,-2.58794
83534302132,-1.6212,-1.26521,-2.58682
83534324084,-1.62313,-1.26308,-2.58464
83534343702,-1.62612,-1.25967,-2.5825
83534361598,-1.62986,-1.25467,-2.58102
83534381091,-1.63265,-1.24726,-2.57967
83534403607,-1.63552,-1.23348,-2.57868
83534426119,-1.63804,-1.21235,-2.5786
83534442558,-1.64153,-1.18075,-2.57813
83534463791,-1.64957,-1.14091,-2.57361
83534481494,-1.66122,-1.09403,-2.56486
83534510168,-1.66908,-1.03644,-2.55698
83534523840,-1.67831,-0.96833,-2.54721
83534541598,-1.68343,-0.889387,-2.53809
83534562635,-1.68103,-0.800843,-2.53176
83534583797,-1.6746,-0.70457,-2.52686
83534601518,-1.66941,-0.602502,-2.5213
83534624162,-1.66575,-0.494384,-2.5136
83534643844,-1.65662,-0.38244,-2.50453
83534661555,-1.6395,-0.268545,-2.49494
83534682595,-1.61881,-0.154126,-2.48469
83534703790,-1.60066,-0.0410559,-2.47205
83534721572,-1.5856,0.0694561,-2.45588
83534744101,-1.57235,0.178913,-2.43739
83534763672,-1.55668,0.28544,-2.41516
83534781608,-1.5367,0.386989,-2.38974
83534804127,-1.51148,0.48244,-2.36174
83534823837,-1.48323,0.571069,-2.33023
83534841629,-1.45319,0.65173,-2.29275
83534864098,-1.42497,0.723782,-2.25322
83534883849,-1.39349,0.785923,-2.21056
83534901582,-1.35903,0.838661,-2.16673
83534924031,-1.32472,0.883385,-2.12486
83534943592,-1.29594,0.920016,-2.08864
83534961632,-1.2736,0.946787,-2.05771
83534984043,-1.25988,0.963104,-2.03775
83535003636,-1.25029,0.970799,-2.03077
83535021550,-1.25488,0.973087,-2.05505
83535044039,-1.27176,0.958629,-2.10528
83535063661,-1.30925,0.930591,-2.18622
83535081649,-1.34165,0.885881,-2.25639
83535103322,-1.38357,0.817991,-2.33597
83535124380,-1.43934,0.724889,-2.41099
83535140782,-1.50454,0.6269,-2.45902
83535163318,-1.55358,0.555337,-2.47778
83535184520,-1.55035,0.550039,-2.47576
83535200801,-1.53491,0.556844,-2.46856
83535223207,-1.50108,0.615672,-2.4466
83535244421,-1.47523,0.682741,-2.4061
83535260809,-1.44928,0.743596,-2.35309
83535283294,-1.41125,0.801244,-2.29601
83535304301,-1.36438,0.856469,-2.2376
83535320807,-1.31274,0.906953,-2.17423
83535343246,-1.26331,0.948303,-2.10805
83535364293,-1.21917,0.977729,-2.04252
83535380789,-1.18213,0.994197,-1.98324
83535403277,-1.15877,0.999067,-1.94316
83535424388,-1.15834,1.00169,-1.93883
83535440788,-1.1612,0.994506,-1.95368
83535463222,-1.18858,0.980503,-2.00321
83535484599,-1.24747,0.953136,-2.08862
83535501523,-1.31062,0.907972,-2.18311
83535523337,-1.37261,0.84173,-2.28213
83535551823,-1.42808,0.752036,-2.37637
83535560018,-1.47792,0.64727,-2.45323
83535583215,-1.52339,0.534443,-2.50493
83535604346,-1.56221,0.45103,-2.53015
83535620146,-1.57722,0.423285,-2.53704
83535643079,-1.58455,0.403873,-2.53966
83535664331,-1.57675,0.424424,-2.53847
83535680097,-1.56561,0.455067,-2.53026
83535703209,-1.55777,0.477234,-2.51881
83535725764,-1.54652,0.487223,-2.50737
83535740107,-1.52966,0.487334,-2.49739
83535763299,-1.51363,0.477969,-2.48968
83535785751,-1.50322,0.456967,-2.48337
83535806756,-1.49967,0.422123,-2.47814
