timestamp,x,y,z,w
60121696502,-0.665222,-0.240723,-0.562134,0.428467
60121710912,-0.664856,-0.240906,-0.562744,0.428162
60121740091,-0.664612,-0.240906,-0.563416,0.427612
60121756490,-0.664429,-0.240784,-0.564087,0.427124
60121770831,-0.664307,-0.240662,-0.564636,0.426697
60121794027,-0.664062,-0.240662,-0.565186,0.426331
60121816536,-0.663696,-0.240784,-0.565674,0.426086
60121837603,-0.66333,-0.240967,-0.566162,0.425903
60121854045,-0.663025,-0.241089,-0.56665,0.425781
60121876485,-0.662842,-0.24115,-0.567078,0.425415
60121905066,-0.662781,-0.241211,-0.567444,0.425049
60121914027,-0.66272,-0.241272,-0.567688,0.424744
60121936526,-0.662537,-0.241516,-0.567871,0.424622
60121957560,-0.662476,-0.241699,-0.567932,0.424561
60121974030,-0.662354,-0.242065,-0.56781,0.424683
60121996543,-0.662109,-0.242493,-0.567749,0.424866
60122017592,-0.662048,-0.242676,-0.567688,0.424988
60122034033,-0.662048,-0.242676,-0.567688,0.424988
60122056512,-0.662354,-0.242432,-0.567383,0.424988
60122077624,-0.662537,-0.24231,-0.567078,0.425232
60122108997,-0.662598,-0.24231,-0.566711,0.425598
60122116505,-0.662598,-0.242188,-0.566406,0.426025
60122137564,-0.66272,-0.242188,-0.566101,0.426331
60122154089,-0.662781,-0.242249,-0.565796,0.426575
60122176488,-0.662842,-0.24231,-0.565552,0.426758
60122199089,-0.662964,-0.24231,-0.565308,0.426941
60122214072,-0.663025,-0.242371,-0.565125,0.427002
60122219423,-0.663147,-0.242371,-0.564941,0.427185
60122241904,-0.663147,-0.242493,-0.564697,0.427368
60122264427,-0.663147,-0.242676,-0.564514,0.427551
60122279424,-0.663208,-0.242737,-0.564331,0.427673
60122312317,-0.663208,-0.242737,-0.56427,0.427673
60122324409,-0.66333,-0.242615,-0.56427,0.427551
60122339428,-0.663513,-0.242432,-0.56427,0.427368
60122361918,-0.663757,-0.24231,-0.56427,0.427124
60122384386,-0.663879,-0.24231,-0.564331,0.426819
60122399399,-0.663818,-0.24231,-0.564331,0.426819
60122421899,-0.663818,-0.24231,-0.564331,0.426819
60122444427,-0.664001,-0.242188,-0.564453,0.426514
60122459401,-0.664307,-0.242004,-0.564453,0.426147
60122481943,-0.664368,-0.242004,-0.564575,0.425842
60122516059,-0.664368,-0.242126,-0.564697,0.42572
60122520836,-0.664307,-0.242249,-0.564819,0.425537
60122541874,-0.664368,-0.24231,-0.56488,0.425293
60122564422,-0.664368,-0.242249,-0.56488,0.425293
60122579399,-0.664368,-0.242249,-0.56488,0.425293
60122601956,-0.664368,-0.242249,-0.56488,0.425293
60122624424,-0.664368,-0.24231,-0.56488,0.425293
60122639490,-0.66449,-0.242126,-0.564941,0.42511
60122661946,-0.664734,-0.241882,-0.564941,0.424927
60122684432,-0.665039,-0.241577,-0.56488,0.424683
60122699419,-0.665283,-0.241333,-0.564819,0.4245
60122721909,-0.665527,-0.241089,-0.564758,0.424316
60122744380,-0.665771,-0.240967,-0.564697,0.424194
60122760915,-0.666626,-0.240173,-0.564636,0.42334
60122781943,-0.667908,-0.239197,-0.564636,0.421753
60122813213,-0.668091,-0.239624,-0.564331,0.421692
60122819404,-0.667969,-0.240356,-0.563721,0.422302
60122841883,-0.667236,-0.240906,-0.563354,0.423584
60122864532,-0.666077,-0.241577,-0.563538,0.424866
60122880868,-0.664673,-0.242371,-0.56366,0.426392
60122901861,-0.664307,-0.242188,-0.564331,0.426147
60122924441,-0.664795,-0.241333,-0.565063,0.424927
60122940870,-0.666138,-0.239563,-0.565796,0.422913
60122961927,-0.666504,-0.23877,-0.565796,0.422791
60122984447,-0.665771,-0.239929,-0.565063,0.424255
60123000904,-0.665039,-0.242188,-0.564331,0.425049
60123021857,-0.664795,-0.244019,-0.563904,0.424866
60123044431,-0.665039,-0.245361,-0.563538,0.424255
60123060857,-0.665649,-0.245972,-0.563293,0.42334
60123081953,-0.666077,-0.246033,-0.563477,0.422363
60123104427,-0.666504,-0.246094,-0.563354,0.421753
60123122405,-0.666809,-0.246399,-0.56311,0.421448
60123141902,-0.666565,-0.247009,-0.562683,0.422058
60123164407,-0.666077,-0.247559,-0.562561,0.422668
60123180858,-0.665955,-0.247559,-0.562622,0.422729
60123201867,-0.666016,-0.246643,-0.562988,0.422791
60123224405,-0.666016,-0.246155,-0.563232,0.422729
60123242370,-0.665894,-0.245972,-0.563416,0.422729
60123261937,-0.665771,-0.246094,-0.563477,0.422791
60123284426,-0.665527,-0.246399,-0.563477,0.422974
60123302360,-0.665405,-0.246704,-0.563354,0.423157
60123332354,-0.665405,-0.246826,-0.56311,0.423401
60123347358,-0.665466,-0.246887,-0.563049,0.42334
60123362320,-0.665649,-0.246765,-0.562988,0.423157
60123381905,-0.66571,-0.246765,-0.562988,0.423157
60123404340,-0.665833,-0.247009,-0.562744,0.423157
60123422359,-0.665833,-0.247009,-0.562683,0.423157
60123441932,-0.666016,-0.246948,-0.5625,0.423218
60123464398,-0.666016,-0.246948,-0.5625,0.423218
60123482344,-0.666016,-0.246887,-0.5625,0.423279
60123501886,-0.665894,-0.246826,-0.562378,0.423584
60123527358,-0.665894,-0.246765,-0.562195,0.42395
60123542348,-0.665894,-0.246582,-0.56189,0.424377
60123561902,-0.666016,-0.246216,-0.561218,0.425354
60123584413,-0.666077,-0.245911,-0.56012,0.42688
60123602353,-0.666077,-0.245483,-0.558228,0.429504
60123621883,-0.666504,-0.24408,-0.555908,0.432739
60123644387,-0.667908,-0.240906,-0.552734,0.436401
60123662353,-0.670593,-0.236023,-0.547913,0.440918
60123681954,-0.674438,-0.229309,-0.540771,0.447388
60123704406,-0.679565,-0.221069,-0.529785,0.456909
60123722340,-0.685364,-0.212219,-0.51532,0.46875
60123741936,-0.692688,-0.2005,-0.49762,0.482117
60123764413,-0.699219,-0.187012,-0.476685,0.498962
60123782359,-0.707397,-0.169067,-0.451782,0.516724
60123803368,-0.716187,-0.148926,-0.422607,0.535095
60123824398,-0.724915,-0.126709,-0.388794,0.554382
60123842352,-0.73175,-0.10376,-0.351624,0.574646
60123863376,-0.735718,-0.0796509,-0.31134,0.596191
60123884368,-0.73645,-0.0545044,-0.268616,0.618469
60123902376,-0.735901,-0.0274658,-0.225098,0.638
60123923392,-0.734131,-0.00115967,-0.180969,0.65448
60123944500,-0.72998,0.0244141,-0.137329,0.669128
60123962349,-0.723938,0.0496216,-0.0949097,0.681519
60123983347,-0.717712,0.0722656,-0.0548706,0.690369
60124004381,-0.710815,0.0921631,-0.0183105,0.697083
60124022348,-0.703125,0.109863,0.0145264,0.702393
60124052363,-0.695496,0.124756,0.0427856,0.706299
60124064472,-0.689209,0.136963,0.0664673,0.708374
60124082408,-0.68457,0.145203,0.085083,0.70929
60124103421,-0.681824,0.147705,0.0958252,0.710022
60124124421,-0.68103,0.146606,0.101135,0.710266
60124142372,-0.682922,0.142212,0.102112,0.709167
60124164977,-0.687073,0.135071,0.0991821,0.70697
60124184404,-0.691589,0.124939,0.0921631,0.705383
60124202359,-0.695312,0.111145,0.0800781,0.705505
60124224839,-0.698608,0.0948486,0.0638428,0.706299
60124244468,-0.700439,0.0761719,0.0438232,0.708313
60124262363,-0.701172,0.0523071,0.0201416,0.710754
60124284810,-0.70459,0.019043,-0.0115967,0.70929
60124304442,-0.724426,0.00445557,-0.03125,0.68866
60124322345,-0.719788,0.0204468,-0.0302734,0.693237
60124344809,-0.728333,0.0325317,-0.0186157,0.684204
60124364387,-0.729187,0.0246582,-0.0189209,0.683594
60124382971,-0.723267,0.0236816,-0.0145264,0.690002
60124403998,-0.718506,0.0283813,-0.000915527,0.694946
60124424396,-0.717041,0.034729,0.0177612,0.695923
60124456540,-0.715149,0.0420532,0.0357056,0.696777
60124464041,-0.711304,0.0507812,0.0526123,0.699036
60124485054,-0.706543,0.0603638,0.0679932,0.701843
60124501514,-0.702209,0.0696411,0.0809937,0.703918
60124524024,-0.699646,0.0773926,0.0905762,0.704468
60124545139,-0.699219,0.0829468,0.0965576,0.70343
60124561496,-0.700317,0.0859375,0.0983887,0.701782
60124583993,-0.701843,0.0871582,0.0961304,0.700439
60124605085,-0.703796,0.0859985,0.0892334,0.699463
60124621536,-0.70697,0.0813599,0.0773926,0.698242
60124658258,-0.711548,0.0730591,0.0614624,0.696106
60124665018,-0.715881,0.062439,0.0413818,0.694214
60124681477,-0.71814,0.0482178,0.017395,0.694031
60124704005,-0.718811,0.0283203,-0.00976562,0.69458
60124725066,-0.722107,0.00231934,-0.0440063,0.690369
60124741510,-0.745728,-0.0114136,-0.0550537,0.663879
60124764025,-0.738953,0.0132446,-0.0463257,0.672058
60124785078,-0.742126,0.0325317,-0.031311,0.668762
60124800886,-0.747742,0.0283813,-0.0280151,0.662781
60124824018,-0.742859,0.0244751,-0.0296021,0.668335
60124845025,-0.738953,0.0238647,-0.0252686,0.672852
60124861478,-0.735535,0.0214233,-0.0201416,0.676819
60124883989,-0.735107,0.0189209,-0.0164185,0.67749
60124905063,-0.736328,0.0169678,-0.0141602,0.67627
60124920838,-0.736267,0.0158691,-0.0135498,0.676392
60124944000,-0.735413,0.0147095,-0.0150757,0.677307
60124965097,-0.735352,0.0117798,-0.0200195,0.677246
60124980850,-0.737488,0.00750732,-0.0281982,0.674744
60125003997,-0.740479,0.00299072,-0.0389404,0.670898
60125025081,-0.742859,-0.00115967,-0.0516357,0.66748
60125040859,-0.744446,-0.0057373,-0.0661621,0.664429
60125064029,-0.746094,-0.0114136,-0.083374,0.660461
60125085014,-0.747986,-0.0179443,-0.102783,0.655518
60125100856,-0.750305,-0.0250244,-0.124634,0.648743
60125123992,-0.752136,-0.0327759,-0.148621,0.641235
60125146560,-0.754028,-0.0414429,-0.173523,0.632202
60125160862,-0.755249,-0.0511475,-0.199158,0.622314
60125183989,-0.754944,-0.0615234,-0.225281,0.612793
60125206556,-0.75354,-0.0719604,-0.252014,0.602905
60125227618,-0.75238,-0.0821533,-0.279358,0.590942
60125244007,-0.750732,-0.0921631,-0.307068,0.577576
60125266504,-0.747375,-0.103149,-0.334534,0.564758
60125287555,-0.742371,-0.11438,-0.361938,0.552124
60125304014,-0.735962,-0.124939,-0.38855,0.540222
60125326485,-0.72937,-0.134583,-0.414368,0.527466
60125347595,-0.72345,-0.143494,-0.439453,0.512817
60125364044,-0.718201,-0.151306,-0.463379,0.496582
60125386514,-0.712585,-0.158569,-0.486389,0.480103
60125407525,-0.706055,-0.166016,-0.508545,0.464111
60125423991,-0.698181,-0.174561,-0.529419,0.44928
60125446480,-0.689575,-0.18396,-0.548767,0.435364
60125467549,-0.680603,-0.193787,-0.566467,0.422363
60125483984,-0.671631,-0.203247,-0.58252,0.410278
60125506526,-0.663635,-0.211243,-0.596741,0.398621
60125527584,-0.657227,-0.21759,-0.609314,0.386719
60125551482,-0.652588,-0.22168,-0.619629,0.375671
60125566526,-0.649719,-0.223999,-0.627502,0.366089
60125587578,-0.648438,-0.225159,-0.63269,0.358521
60125604015,-0.648438,-0.225891,-0.635376,0.353394
60125627990,-0.649414,-0.226562,-0.635803,0.350403
60125647540,-0.651123,-0.227051,-0.634521,0.349182
60125664036,-0.653442,-0.227295,-0.632019,0.349243
60125693989,-0.65625,-0.227112,-0.62854,0.350403
60125707531,-0.659485,-0.226318,-0.62439,0.352295
60125723939,-0.662903,-0.225159,-0.619812,0.354614
60125746522,-0.666687,-0.222961,-0.615112,0.357056
60125767556,-0.671326,-0.219116,-0.610474,0.358826
60125791526,-0.675415,-0.215332,-0.606079,0.360718
60125806541,-0.677979,-0.212769,-0.602722,0.36322
60125827541,-0.678406,-0.212402,-0.601013,0.365356
60125843386,-0.677063,-0.213684,-0.601135,0.366882
