timestamp,x,y,z
115726763757,0.947754,-0.22168,0.0141602
115726787435,0.960449,-0.21875,0.00927734
115726808725,0.963867,-0.219727,0.019043
115726823761,0.958984,-0.225586,0.0195312
115726847475,0.953613,-0.231445,0.0258789
115726868809,0.950195,-0.225586,0.0175781
115726908194,0.959473,-0.223145,0.0161133
115726910208,0.94873,-0.228516,0.0180664
115726930249,0.950195,-0.222168,0.0141602
115726945160,0.942383,-0.220703,0.0161133
115726970147,0.938965,-0.219238,0.0166016
115726990295,0.940918,-0.218262,0.0161133
115727026088,0.944336,-0.219238,0.0078125
115727036192,0.949707,-0.213867,0.00830078
115727050056,0.95166,-0.211914,0.000976562
115727080723,0.946777,-0.217773,0.0102539
115727087559,0.949219,-0.219238,0.00830078
115727109190,0.949219,-0.217285,0.0141602
115727131725,0.947754,-0.219727,0.00878906
115727146732,0.952637,-0.218262,0.0166016
115727169259,0.951172,-0.222168,0.0102539
115727191769,0.954102,-0.244629,0.0180664
115727206745,0.949707,-0.280762,0.0170898
115727229208,0.965332,-0.265137,0.0151367
115727251794,0.95166,-0.275879,-0.00390625
115727266764,0.949707,-0.293945,0.00732422
115727289241,0.938965,-0.313477,0.012207
115727311764,0.949219,-0.298828,0.0322266
115727326803,0.959473,-0.312988,0.0610352
115727349241,0.95459,-0.287598,0.0849609
115727371687,0.970703,-0.309082,0.0913086
115727386746,0.979004,-0.382812,0.104004
115727410679,1.00098,-0.450684,0.105469
115727431759,0.994629,-0.496582,0.130371
115727446731,0.958496,-0.569336,0.145996
115727469240,0.968262,-0.589355,0.138184
115727491756,0.980469,-0.621582,0.122559
115727506749,0.978516,-0.673828,0.10791
115727529253,0.988281,-0.777344,0.0913086
115727551743,1.00244,-0.845703,0.0825195
115727566751,0.997559,-0.831055,0.0639648
115727589239,0.97168,-0.839355,0.0703125
115727611766,0.982422,-0.841797,-0.0209961
115727626759,0.960938,-1.03955,-0.0825195
115727649249,0.853516,-1.09766,-0.0917969
115727671718,0.727051,-1.15527,-0.097168
115727686759,0.576172,-1.20508,-0.0991211
115727709205,0.45166,-1.17627,-0.0737305
115727731727,0.368164,-1.15332,-0.043457
115727746721,0.284668,-1.12012,0.00634766
115727769189,0.1875,-1.12109,0.00683594
115727791725,0.118652,-1.03809,0.027832
115727806756,-0.00488281,-1.01953,0.0361328
115727829227,-0.0717773,-0.974121,0.0473633
115727868907,-0.150391,-0.899414,0.0722656
115727869756,-0.249023,-0.86084,0.101562
115727893629,-0.312988,-0.812012,0.13623
115727911742,-0.365723,-0.723145,0.130371
115727926738,-0.371094,-0.623047,0.166016
115727949286,-0.412109,-0.544434,0.199219
115727972199,-0.437012,-0.449707,0.218262
115727986757,-0.46875,-0.38623,0.240723
115728009229,-0.476562,-0.307617,0.237793
115728031763,-0.468262,-0.280273,0.282227
115728048185,-0.538574,-0.227539,0.328125
115728069243,-0.616699,-0.149902,0.355957
115728091802,-0.636719,-0.101074,0.388184
115728108239,-0.657227,-0.0966797,0.425293
115728129232,-0.673828,-0.0537109,0.454102
115728151740,-0.700195,-0.0351562,0.489258
115728168188,-0.743164,-0.00244141,0.516602
115728189226,-0.773926,0.0117188,0.566895
115728219279,-0.819824,0.0214844,0.607422
115728228173,-0.884766,0.0297852,0.655762
115728250685,-0.954102,0.034668,0.696777
115728271770,-0.977539,-0.00244141,0.711426
115728288207,-1.02393,-0.0175781,0.741699
115728309269,-1.09326,-0.0268555,0.754395
115728331754,-1.13037,-0.0439453,0.725098
115728348164,-1.1333,-0.0722656,0.683594
115728369237,-1.13477,-0.166504,0.580566
115728391779,-1.14697,-0.300781,0.433105
115728408200,-1.10645,-0.427246,0.283691
115728429259,-0.753418,-0.523438,0.352051
115728451730,-0.339844,-0.67627,0.403809
115728468168,-0.20166,-0.725586,0.152344
115728489220,-0.274414,-0.469727,0.11377
