timestamp,x,y,z,w
89390573396,-0.451294,-0.44812,-0.405396,0.656677
89390594773,-0.450806,-0.44873,-0.405273,0.656677
89390617838,-0.450989,-0.449036,-0.405396,0.65625
89390633430,-0.451721,-0.448914,-0.40564,0.655701
89390654788,-0.452759,-0.448425,-0.405823,0.655212
89390669885,-0.453613,-0.447876,-0.405823,0.654968
89390709197,-0.454468,-0.447327,-0.40564,0.654907
89390717600,-0.455383,-0.44696,-0.405396,0.654663
89390731435,-0.456299,-0.446594,-0.405029,0.654419
89390753567,-0.456909,-0.446472,-0.404663,0.654358
89390774802,-0.456909,-0.446472,-0.40387,0.654846
89390791364,-0.456482,-0.447021,-0.402954,0.655334
89390834577,-0.456116,-0.447571,-0.402405,0.655518
89390844684,-0.45636,-0.447754,-0.4021,0.655457
89390851035,-0.456726,-0.447754,-0.401489,0.655579
89390872752,-0.456604,-0.447693,-0.400452,0.656311
89390895245,-0.456177,-0.447876,-0.399353,0.657166
89390919163,-0.456116,-0.447876,-0.398315,0.657837
89390933468,-0.456482,-0.447693,-0.397156,0.658386
89390956758,-0.45697,-0.447632,-0.396118,0.658691
89390979198,-0.457275,-0.447632,-0.395081,0.659119
89390993606,-0.456848,-0.448181,-0.393921,0.659729
89391016771,-0.455872,-0.449219,-0.393188,0.660217
89391039178,-0.454834,-0.450256,-0.393188,0.660217
89391053678,-0.453918,-0.450989,-0.393555,0.660095
89391076703,-0.452881,-0.45166,-0.393921,0.660095
89391099277,-0.451721,-0.452576,-0.394043,0.660217
89391113755,-0.450623,-0.45343,-0.39386,0.660461
89391136750,-0.44989,-0.454163,-0.393616,0.660645
89391159405,-0.449585,-0.454651,-0.39325,0.660706
89391173667,-0.449402,-0.455139,-0.392944,0.660706
89391196763,-0.449402,-0.455322,-0.392761,0.660645
89391219147,-0.449463,-0.455383,-0.392761,0.660645
89391240241,-0.449768,-0.455444,-0.392822,0.660339
89391256700,-0.450012,-0.455444,-0.393066,0.660034
89391279251,-0.450195,-0.4552,-0.393433,0.65979
89391300259,-0.4505,-0.454834,-0.393982,0.659546
89391316762,-0.450867,-0.454407,-0.394409,0.659363
89391339210,-0.451233,-0.454163,-0.394775,0.659058
89391360232,-0.451355,-0.453918,-0.395081,0.658936
89391376641,-0.451538,-0.453857,-0.395142,0.658813
89391399176,-0.451599,-0.453979,-0.39502,0.658752
89391420502,-0.451355,-0.454285,-0.394836,0.658813
89391436773,-0.450989,-0.454712,-0.394775,0.658813
89391459414,-0.450684,-0.455078,-0.394836,0.658691
89391480536,-0.450378,-0.455383,-0.394897,0.658691
89391496802,-0.449768,-0.455811,-0.394897,0.658813
89391519248,-0.448853,-0.45636,-0.394775,0.659119
89391540382,-0.448059,-0.456909,-0.394775,0.659302
89391556006,-0.447388,-0.457458,-0.394775,0.659363
89391579314,-0.446777,-0.458069,-0.394714,0.659424
89391600217,-0.446228,-0.458496,-0.394714,0.659485
89391617218,-0.445923,-0.458862,-0.394836,0.659302
89391639184,-0.445984,-0.459106,-0.395264,0.658875
89391661687,-0.44635,-0.459106,-0.395752,0.658325
89391676679,-0.44696,-0.458801,-0.396362,0.657776
89391699241,-0.447571,-0.458679,-0.396729,0.657166
89391721684,-0.448364,-0.45874,-0.397095,0.656433
89391736657,-0.449402,-0.45874,-0.397583,0.655457
89391759201,-0.4505,-0.45874,-0.397888,0.65448
89391781686,-0.451355,-0.458862,-0.39801,0.653748
89391796685,-0.45166,-0.459412,-0.397827,0.653198
89391825230,-0.451294,-0.460449,-0.397278,0.653076
89391841671,-0.450317,-0.461914,-0.39679,0.653076
89391864164,-0.449097,-0.463379,-0.396484,0.653015
89391885291,-0.448059,-0.464722,-0.396118,0.652954
89391901670,-0.44696,-0.466064,-0.39563,0.653076
89391924185,-0.445679,-0.46759,-0.395325,0.653076
89391945222,-0.444397,-0.468994,-0.395203,0.653015
89391961619,-0.443359,-0.470154,-0.395325,0.652832
89391984299,-0.442627,-0.470886,-0.395447,0.65271
89392005172,-0.442017,-0.471436,-0.395386,0.652771
89392021803,-0.441345,-0.471802,-0.395081,0.653137
89392044337,-0.440674,-0.472107,-0.394714,0.653564
89392065521,-0.439941,-0.47229,-0.39447,0.654114
89392081926,-0.438965,-0.472351,-0.394226,0.654846
89392104310,-0.438293,-0.471863,-0.393738,0.655945
89392125296,-0.437988,-0.470947,-0.392212,0.657715
89392141108,-0.437683,-0.46936,-0.389709,0.660522
89392170469,-0.438782,-0.466003,-0.385803,0.664429
89392186714,-0.440918,-0.46167,-0.378235,0.67041
89392201063,-0.444519,-0.456726,-0.364136,0.679138
89392224164,-0.44696,-0.452637,-0.343384,0.690979
89392246717,-0.446167,-0.447266,-0.317505,0.707153
89392261009,-0.443481,-0.43988,-0.287415,0.726074
89392284271,-0.443787,-0.428589,-0.252625,0.745361
89392306733,-0.444214,-0.415344,-0.211914,0.765015
89392321114,-0.443909,-0.399292,-0.165161,0.785034
89392344217,-0.442444,-0.3797,-0.114014,0.804443
89392366786,-0.439941,-0.355286,-0.0570679,0.822754
89392381110,-0.43811,-0.324646,0.00616455,0.838196
89392404268,-0.435181,-0.286987,0.0715332,0.850342
89392426773,-0.427002,-0.242981,0.134155,0.860596
89392448031,-0.41333,-0.192505,0.192017,0.869019
89392470450,-0.394531,-0.13269,0.242676,0.876221
89392486649,-0.372681,-0.0657349,0.283813,0.880981
89392507706,-0.352539,0.00378418,0.314331,0.881409
89392524131,-0.336182,0.0718994,0.33313,0.87793
89392546588,-0.325439,0.134094,0.338501,0.87262
89392567783,-0.319763,0.184937,0.335144,0.866699
89392584253,-0.319092,0.221069,0.325256,0.862244
89392606683,-0.319397,0.244263,0.31012,0.86145
89392627551,-0.316284,0.254089,0.288818,0.867126
89392645607,-0.308105,0.25769,0.265442,0.876465
89392666716,-0.300476,0.249573,0.242126,0.888123
89392687761,-0.294922,0.228455,0.220642,0.901123
89392704273,-0.293152,0.194885,0.202148,0.913879
89392726736,-0.299072,0.154114,0.188721,0.922607
89392749176,-0.300659,0.114075,0.18042,0.929504
89392764186,-0.287354,0.0760498,0.180054,0.937622
89392786697,-0.264526,0.0443726,0.189392,0.944519
89392807757,-0.243408,0.0183716,0.204041,0.947998
89392824251,-0.231323,-0.00488281,0.222168,0.947144
89392846806,-0.228149,-0.0239258,0.244873,0.942017
89392868079,-0.226929,-0.034729,0.270569,0.934875
89392884310,-0.223755,-0.0349731,0.296936,0.927612
89392906655,-0.218445,-0.0213623,0.325012,0.919861
89392927926,-0.212646,0.00524902,0.353333,0.91095
89392944203,-0.208496,0.0406494,0.378418,0.900879
89392949576,-0.208191,0.0795288,0.397095,0.890259
89392972254,-0.212402,0.118469,0.407593,0.880127
89392994799,-0.219971,0.156311,0.411133,0.870667
89393009552,-0.228577,0.192688,0.409607,0.861816
89393032313,-0.238281,0.224854,0.401306,0.855286
89393054873,-0.246643,0.252869,0.385559,0.852356
89393069810,-0.254333,0.274475,0.364746,0.8526
89393092299,-0.262695,0.286072,0.341553,0.855835
89393114815,-0.270752,0.286438,0.316589,0.862732
89393129715,-0.280823,0.272827,0.290344,0.873108
89393152172,-0.291931,0.246643,0.26709,0.884583
89393174806,-0.303467,0.214478,0.247192,0.894836
89393189918,-0.310547,0.182373,0.231628,0.903687
89393212315,-0.310669,0.149597,0.220642,0.912354
89393234598,-0.303833,0.116882,0.214539,0.920837
