timestamp,roll,pitch,yaw
59627433909,-1.57222,-1.33536,0.560954
59627455088,-1.57161,-1.33502,0.560451
59627471468,-1.57161,-1.33502,0.560451
59627493954,-1.57222,-1.33536,0.560954
59627515019,-1.57222,-1.33536,0.560954
59627531427,-1.57178,-1.33522,0.560699
59627553995,-1.57178,-1.33544,0.560558
59627575241,-1.57222,-1.33536,0.560954
59627591935,-1.57222,-1.33506,0.561072
59627614003,-1.57222,-1.33506,0.561072
59627635036,-1.57308,-1.33517,0.561536
59627651448,-1.57308,-1.33517,0.561536
59627673961,-1.57308,-1.33547,0.561417
59627695023,-1.57308,-1.33547,0.561417
59627710882,-1.57308,-1.33496,0.561677
59627733976,-1.57308,-1.33526,0.561558
59627756443,-1.57308,-1.33526,0.561558
59627771434,-1.57308,-1.33526,0.561558
59627793977,-1.57308,-1.33526,0.561558
59627816429,-1.57291,-1.33505,0.56131
59627831439,-1.57256,-1.33547,0.561569
59627853985,-1.57212,-1.33533,0.561314
59627876442,-1.57212,-1.33533,0.561314
59627890790,-1.57256,-1.33547,0.561569
59627913975,-1.57256,-1.33547,0.561569
59627936443,-1.57256,-1.33547,0.561569
59627950792,-1.57256,-1.33547,0.561569
59627973946,-1.57316,-1.33581,0.562073
59627996287,-1.57256,-1.33547,0.561569
59628013158,-1.57246,-1.33547,0.562139
59628034059,-1.5728,-1.3351,0.563222
59628056486,-1.57288,-1.33552,0.563902
59628070895,-1.57245,-1.33538,0.563648
59628094016,-1.57245,-1.33538,0.563648
59628116536,-1.57245,-1.33538,0.563648
59628130841,-1.57245,-1.33508,0.563765
59628153983,-1.57305,-1.33564,0.564129
59628176474,-1.57305,-1.33564,0.564129
59628190795,-1.57305,-1.33564,0.564129
59628213973,-1.57305,-1.33564,0.564129
59628236535,-1.57262,-1.33571,0.563734
59628257783,-1.57262,-1.33571,0.563734
59628273964,-1.57452,-1.336,0.565078
59628296536,-1.57496,-1.33589,0.565268
59628317759,-1.57496,-1.33589,0.565268
59628341543,-1.57436,-1.33589,0.56446
59628356380,-1.57436,-1.33619,0.564341
59628377770,-1.57436,-1.33619,0.564341
59628394067,-1.57436,-1.33589,0.56446
59628416502,-1.57479,-1.33634,0.564596
59628437697,-1.57479,-1.33634,0.564596
59628454033,-1.57495,-1.3355,0.565751
59628476480,-1.57476,-1.33443,0.566447
