timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
82142389800,-1,-2,-2,-9,-1,-2,0,-1
82142389800,-2,-2,0,2,-2,-2,-2,-2
82142391327,-3,-1,1,2,-4,-1,0,0
82142391327,-1,-1,0,9,0,-1,-1,-2
82142412193,-1,0,-2,0,1,-1,-1,-1
82142412193,-1,0,-5,-12,-2,-2,-2,-1
82142413790,-1,-1,-1,1,1,-1,-3,0
82142413790,-1,-1,0,2,-1,-1,-1,0
82142425840,0,0,1,1,-1,-1,-1,-3
82142425840,-1,-2,1,0,0,-1,-1,0
82142434840,-1,-2,-3,-2,0,-2,-2,0
82142434840,-2,-1,-1,1,-1,-1,0,-2
82142449725,0,-1,-1,-2,-2,-1,0,0
82142449725,0,-1,1,6,2,-2,-2,0
82142451286,-1,-1,-3,-6,-2,-1,-1,-1
82142451286,-1,-2,0,5,-2,1,-1,-1
82142472199,-2,-3,-1,4,2,0,-2,-1
82142472199,-2,-1,-2,-17,-2,0,-2,-1
82142473820,-1,-1,-6,-6,-1,0,0,-1
82142473820,1,-1,-1,1,-2,-1,0,-1
82142485861,-1,-1,-2,4,1,-1,0,-1
82142485861,0,0,0,-8,-3,-2,1,-1
82142494856,-1,-1,-1,7,-2,-3,-2,0
82142494856,1,0,-1,-4,0,0,-1,-2
82142509739,-3,-1,-2,1,-4,0,-2,0
82142509739,-1,-2,0,7,3,-1,1,0
82142511276,-2,0,0,-2,-1,0,0,-3
82142511276,0,-1,-3,-6,-2,-1,-2,0
82142532440,-3,-1,-1,0,-2,-1,-1,1
82142532440,0,-1,-1,0,-1,-1,-1,0
82142533931,0,-1,1,-3,-1,-1,-1,-3
82142533931,-1,-1,0,3,1,-2,0,-1
82142545992,-1,0,0,-1,2,-2,0,0
82142545992,-1,0,-3,-1,-1,-1,-1,-3
82142554833,-1,-2,-1,-1,-2,-1,-1,0
82142554833,-1,-1,-1,2,-1,-2,-1,-1
82142577158,0,-1,-1,-10,-2,0,-1,-2
82142577158,-2,-1,2,9,2,1,-2,-1
82142578788,-1,-2,-4,-7,-5,-2,-3,-1
82142578788,-2,-2,-1,3,-2,-2,-1,-1
82142592227,-1,-1,-1,13,4,-1,-2,-1
82142592227,-1,-1,-5,-8,-12,-3,-1,-3
82142593794,-1,1,1,3,2,1,0,-2
82142593794,-2,-2,0,-2,-1,-1,0,0
82142605874,-2,-1,1,-4,1,-2,-2,-2
82142605874,-2,-2,-1,13,-1,-1,-1,-1
82142614841,0,-3,-6,-20,-5,-3,-1,-1
82142614841,-1,-1,-1,1,-3,-1,0,0
82142629729,2,-2,-1,-3,-1,-1,1,-1
82142629729,0,0,1,4,3,-1,-3,-1
82142631277,-1,-1,3,13,-1,-2,-3,0
82142631277,-1,-1,-5,-16,-1,0,-1,-1
82142652147,-3,-3,1,2,-3,-3,-2,-1
82142652147,-3,-2,-2,-6,-1,0,0,-1
82142653833,-2,-1,0,-3,-2,-1,0,-2
82142653833,0,-1,-1,8,-1,0,-2,-1
82142665810,0,-1,-1,0,-2,-1,-1,-1
82142665810,1,-1,-3,-11,-2,-1,0,1
82142674832,-1,0,-1,1,2,0,-2,1
82142674832,-1,-2,0,10,5,-1,0,-2
82142689728,-2,-2,-8,-19,-15,-2,-3,-1
82142689728,-1,-1,2,5,3,-1,-2,0
82142691340,-1,-2,-3,3,0,0,0,0
82142691340,-2,-1,1,4,2,-1,-1,-2
82142712134,0,-2,-1,1,-2,0,-1,-1
82142712134,-1,-1,-2,-1,3,0,1,-1
82142713777,-1,-2,-1,-2,-1,-1,0,0
82142713777,-2,-1,-1,7,-1,-3,-2,-1
82142725814,0,-1,1,3,-1,-1,2,-2
82142725814,-3,-1,-5,-2,-4,-2,-1,0
82142734801,0,0,1,1,5,0,0,-2
82142734801,-1,0,-2,1,-9,-1,-1,-2
82142749633,-1,0,-4,-7,1,-2,-2,0
82142749633,-2,-1,1,7,0,0,0,0
82142751301,-1,0,-2,-5,4,0,-2,-1
82142751301,0,-2,0,3,-4,-1,0,0
82142772226,1,0,0,-1,2,0,0,0
82142772226,0,-1,-1,-6,-4,-1,0,0
82142773761,-1,-2,0,12,-2,-2,-1,-1
82142773761,-2,-2,-2,-25,-2,-1,-2,0
82142794667,-1,-2,-1,11,0,-1,-1,-2
82142794667,0,0,-1,-10,-2,-1,-1,-3
82142796289,0,-1,-2,-6,0,0,0,-2
82142796289,-1,-3,-2,-4,-7,-1,-2,-2
82142809740,-2,-2,-1,2,-1,-2,-3,-2
82142809740,-1,0,-1,-2,1,0,-1,0
82142811338,-1,0,-1,-3,-2,-1,0,1
82142811338,-2,-2,-2,-5,2,0,-1,0
82142832181,-1,-1,0,-5,-3,-2,-2,-2
82142832181,-1,-2,-2,16,-2,-3,-1,-2
82142833803,-1,-2,1,9,3,2,0,0
82142833803,-3,-3,-5,-21,4,-2,-1,-2
82142854755,-2,0,-3,-17,-10,-3,-4,-4
82142854755,-1,-1,1,16,2,0,-2,0
82142856346,0,-1,-3,-10,-1,2,2,1
82142856346,0,-1,0,22,2,0,1,1
82142868335,-1,-1,0,10,2,-1,1,2
82142868335,-1,-2,-2,-14,-1,-3,-3,-3
82142877345,-3,0,3,2,0,0,-3,-1
82142877345,1,-1,-1,12,-4,-3,-3,-3
82142892211,-4,-1,-4,-4,0,-3,-2,-1
82142892211,-2,-2,-1,-15,-2,-1,-1,-2
82142893832,0,-3,1,7,1,1,0,0
82142893832,-2,2,1,-12,2,-4,0,-2
82142914734,0,-2,-2,-10,-9,3,2,-1
82142914734,3,-5,-2,17,6,6,1,-2
82142916285,1,2,-2,-8,-12,-15,-7,-3
82142916285,-2,-1,-1,-6,7,-4,3,0
82142928372,0,0,-1,-13,-2,4,-3,-2
82142928372,-1,0,0,-7,1,3,-3,-5
82142937378,-1,-5,-7,-12,-9,2,1,3
82142937378,-3,-4,-4,-13,-9,-9,-6,-1
82142952237,0,1,1,1,0,-8,2,-1
82142952237,-3,-15,-6,-6,1,2,-4,-12
82142953852,-2,1,0,2,4,9,3,7
82142953852,3,3,1,5,4,-2,2,3
82142974753,-1,-4,2,35,13,19,2,1
82142974753,-6,1,-2,-24,-14,-14,0,1
82142976312,-1,0,-2,1,-3,-15,-9,-12
82142976312,-1,0,0,16,2,-8,-12,-6
82142988351,2,1,1,2,3,-5,4,7
82142988351,-1,1,1,20,0,22,10,-2
82142997366,-2,-3,-7,-15,-5,-7,1,0
82142997366,-1,1,1,-6,-6,-3,-12,-7
82143012185,-3,-2,-2,29,13,1,-8,-10
82143012185,-2,0,-2,-16,1,3,3,-2
82143013804,-1,-9,-1,1,-11,3,7,13
82143013804,0,-2,2,13,-3,-17,7,7
82143034710,0,-2,-2,-3,1,17,-4,-4
82143034710,1,1,-1,7,4,-16,-6,2
82143036307,0,4,1,-19,-7,-6,-6,-12
82143036307,-2,-5,-6,-35,-8,7,6,-1
82143048336,-2,-2,-4,-10,-2,3,1,3
82143048336,7,19,0,32,-1,-13,-15,5
82143059092,-3,-6,1,10,11,-2,13,-7
82143059092,-1,-1,-3,-17,-9,-9,-3,2
82143072207,-1,-2,-2,15,5,7,-6,-2
82143072207,-2,2,2,-19,2,18,2,-3
82143073819,-2,1,3,3,11,14,0,7
82143073819,-6,-5,-9,1,-14,-9,2,-11
82143094764,0,1,-1,-31,-8,-15,-2,11
82143094764,-2,-5,-5,-2,-3,-4,1,2
82143096283,-1,1,3,20,0,-5,0,-3
82143096283,-1,-2,0,-8,3,-6,-5,-4
82143108326,1,0,-2,-4,8,3,5,-1
82143108326,-2,-4,-1,15,-17,-10,-2,5
82143117371,-4,-3,-6,-2,-1,5,-11,8
82143117371,-1,1,-1,-24,-3,-1,16,-18
82143132182,-1,0,-3,1,14,-9,-5,8
82143132182,6,-2,1,6,-3,4,-21,10
82143133834,-5,0,0,3,-7,-15,0,-37
82143133834,5,1,0,-30,8,57,18,36
82143154708,3,-1,7,7,-19,-46,4,0
82143154708,-8,-7,-3,-35,-10,-27,-6,-16
82143156296,0,1,0,4,-11,-30,-10,2
82143156296,-1,5,2,25,8,-33,-29,-13
82143168367,3,-15,1,-24,6,93,36,8
82143168367,-1,-2,-3,27,13,29,28,23
82143177368,7,0,0,-9,7,-6,-7,12
82143177368,-8,-1,-3,-5,-21,-23,-34,-53
82143192207,4,5,-2,-28,1,-68,-27,17
82143192207,1,0,5,28,7,-15,-5,4
82143193856,-2,-7,-4,-18,-17,26,22,17
82143193856,-4,-3,2,48,0,7,6,-53
82143214735,-3,-2,-8,9,-8,-3,-8,5
82143214735,-4,-5,-8,-54,-23,4,-7,-15
82143216260,0,2,-4,-3,10,-15,18,29
82143216260,1,4,11,10,23,59,4,-3
82143228330,-5,0,-3,-7,-2,-22,-39,-35
82143228330,4,-2,-2,13,1,1,38,26
82143237377,2,1,1,18,16,-23,-19,-88
82143237377,-5,-3,-4,-11,-37,6,7,86
82143252220,12,12,2,15,17,4,-3,13
82143252220,2,-8,-2,-7,2,4,-1,71
82143253834,-3,-3,-6,-53,-11,3,-34,-33
82143253834,-16,-6,-5,25,31,5,8,-38
82143274710,21,6,4,24,-24,-24,10,34
82143274710,-14,1,-1,-29,-11,-2,-8,-4
82143276328,5,4,2,14,2,9,26,29
82143276328,3,-5,-5,-4,3,-7,-16,15
82143288421,-15,-11,-17,-53,-41,6,-7,-67
82143288421,6,6,8,51,2,-17,-12,3
82143297268,0,4,2,31,28,43,9,-10
82143297268,7,0,0,-2,-25,-19,2,50
82143312169,-8,-8,-3,-35,-3,-6,9,-32
82143312169,-4,1,-9,-31,-5,-13,-3,-19
82143313794,-15,-2,12,14,21,-12,-35,-4
82143313794,0,0,-6,23,5,12,29,50
82143334736,-7,-4,4,22,0,2,1,26
82143334736,-11,0,12,6,1,11,-7,-40
82143336302,9,6,-15,2,2,6,15,39
82143336302,-2,-4,9,29,21,-5,-11,-45
82143348362,-23,-6,5,24,-8,2,-3,-74
82143348362,8,12,-8,-31,-15,-18,-6,10
82143357369,-3,6,3,21,12,18,-10,-45
82143357369,12,-2,10,-51,-1,-3,10,80
82143373507,-10,0,7,7,-9,-1,0,-21
82143373507,-18,-6,0,26,29,3,-14,-31
82143375226,9,-6,3,-28,-45,-7,9,15
82143375226,-2,4,-10,3,12,5,-19,-10
82143394674,-3,1,-16,-10,7,9,5,33
82143394674,0,-6,-1,-6,-26,-8,13,-12
82143396366,-2,-4,-13,-28,-20,-10,-13,16
82143396366,-5,-7,-11,6,22,3,-3,-38
82143408277,3,1,5,-22,-21,-6,-4,15
82143408277,0,-4,3,27,14,-1,-5,-11
82143417377,-7,-6,-8,-47,-5,-6,-14,-8
82143417377,-1,-2,-7,-42,-46,-13,10,-24
82143432206,4,0,4,12,29,21,13,20
82143432206,2,8,-2,4,-2,-2,-18,-23
82143433847,-5,-8,-1,55,-9,-13,-14,17
82143433847,10,0,-9,-19,-16,0,20,21
82143454707,3,6,5,15,17,3,-34,-38
82143454707,4,-4,-1,-32,18,17,46,67
82143456354,-10,-2,5,22,2,-9,-22,-54
82143456354,1,6,18,46,-19,-10,0,7
82143468346,-12,-8,-18,-39,-15,-6,-2,-40
82143468346,8,-5,3,23,29,5,-4,22
82143477357,-7,-4,-9,-45,-43,-3,-34,-53
82143477357,7,3,7,24,26,9,39,36
82143491540,0,-4,1,47,-4,-12,-7,2
82143491540,-5,-8,6,-5,16,-13,-17,-2
82143498311,1,-3,-13,-72,5,7,5,27
82143498311,6,4,3,32,-22,-1,-23,-30
82143514737,13,16,-4,16,17,-3,-33,-11
82143514737,-29,-24,-19,11,-34,-15,0,-31
82143516275,15,-3,5,26,1,-2,27,75
82143516275,-21,-3,-1,4,35,-2,-21,-102
82143528333,1,-6,-9,-50,-46,-2,13,-7
82143528333,4,3,-12,-11,-11,-3,-49,-39
82143537304,14,9,2,-3,16,0,56,48
82143537304,-8,-6,-1,-55,-24,-12,-33,10
82143551478,0,0,6,58,30,7,39,27
82143551478,2,5,-5,-6,6,9,-14,-25
82143558377,-18,-4,-9,-42,-7,-2,-14,-32
82143558377,-3,-9,-1,-12,8,-6,-7,59
82143574625,7,-10,2,2,-2,-9,29,41
82143574625,4,5,9,21,6,0,12,25
82143576282,-3,6,2,22,17,14,0,4
82143576282,1,1,-9,-2,-26,-9,-3,-10
82143588387,-10,-5,1,-32,4,-2,-14,-27
82143588387,7,-15,-6,2,11,1,25,2
82143597359,-4,4,11,22,20,1,20,-2
82143597359,-3,3,-1,-34,-10,-7,-13,-9
82143612982,-2,-2,-12,-4,11,11,-9,-13
82143612982,-10,-9,-2,-6,1,-3,-32,-59
82143618480,-1,-1,12,41,5,2,34,8
82143618480,1,-5,-9,-41,9,-1,12,-23
82143634727,-7,4,0,19,-19,-8,-8,15
82143634727,0,7,0,13,-12,1,3,-33
82143636292,-2,2,3,11,-3,-1,2,24
82143636292,-12,-5,-4,39,22,0,-16,-40
82143648329,-10,-1,2,-49,-19,-3,-26,77
82143648329,20,-7,-3,-9,-10,3,48,15
82143657331,1,3,3,13,-12,-5,-10,31
82143657331,2,-3,6,13,14,5,3,45
82143671516,3,-1,10,37,27,0,31,-9
82143671516,-5,14,-22,-52,-37,-7,-7,-12
82143678302,-2,-15,9,12,9,2,-5,31
82143678302,-3,-7,-2,-17,-5,9,3,-3
82143694660,-12,-5,1,-23,-22,-15,-14,36
82143694660,-39,-3,-13,-13,6,4,-3,-7
82143696310,-1,-4,-13,2,-11,-5,-5,-60
82143696310,23,-16,-64,1,8,-4,-18,4
82143717202,-60,-19,21,-5,4,3,12,-85
82143717202,28,50,-55,-12,-9,-8,8,17
82143718813,-8,-32,27,28,3,-1,-9,51
82143718813,5,7,-37,-11,-15,-13,4,-11
82143731571,28,-11,87,50,22,16,-25,-32
82143731571,27,21,29,70,16,5,23,26
82143738303,-68,-12,-30,-17,-17,-5,-4,11
82143738303,-42,-17,9,11,-9,-5,19,10
82143754720,53,2,-95,-3,0,-2,-5,20
82143754720,-36,-9,-1,-29,-7,-7,-32,33
82143756286,29,1,116,3,2,-3,-27,-93
82143756286,40,25,32,-39,-11,1,37,15
