timestamp,x,y,z,w
59910617529,-0.694275,-0.162109,-0.608337,0.348938
59910640078,-0.694275,-0.162109,-0.608337,0.348938
59910661136,-0.694214,-0.162231,-0.608215,0.34906
59910677609,-0.694275,-0.162476,-0.608093,0.349182
59910700075,-0.694275,-0.16272,-0.607971,0.349243
59910721144,-0.694275,-0.162781,-0.60791,0.349304
59910737521,-0.694275,-0.162781,-0.60791,0.349304
59910760074,-0.694153,-0.162964,-0.60791,0.349426
59910781134,-0.694092,-0.163086,-0.607849,0.349548
59910797536,-0.694031,-0.163452,-0.607849,0.349548
59910820047,-0.69397,-0.163574,-0.607971,0.349426
59910841079,-0.693909,-0.163696,-0.608032,0.349304
59910857576,-0.693787,-0.16394,-0.608154,0.349243
59910880077,-0.693665,-0.164062,-0.608337,0.349182
59910901048,-0.693665,-0.164124,-0.608337,0.349182
59910917547,-0.693665,-0.164124,-0.608337,0.349182
59910940067,-0.693604,-0.164001,-0.608459,0.348999
59910962551,-0.693604,-0.163879,-0.608582,0.348877
59910977530,-0.693604,-0.163696,-0.608704,0.348755
59911000063,-0.693665,-0.163513,-0.608826,0.348633
59911022570,-0.693726,-0.163208,-0.608826,0.348511
59911037530,-0.693909,-0.162903,-0.608826,0.348328
59911060082,-0.694031,-0.162659,-0.608765,0.348328
59911082536,-0.694031,-0.162659,-0.608765,0.348328
59911097578,-0.694031,-0.162659,-0.608765,0.348328
59911120066,-0.694092,-0.162476,-0.608826,0.348206
59911142535,-0.694214,-0.162354,-0.608765,0.348083
59911156878,-0.694214,-0.162354,-0.608765,0.348083
59911180028,-0.694214,-0.162537,-0.608643,0.348206
59911202570,-0.694214,-0.16272,-0.608582,0.348267
59911216885,-0.694214,-0.16272,-0.608582,0.348267
59911240054,-0.694214,-0.16272,-0.608582,0.348267
59911262570,-0.694214,-0.16272,-0.608582,0.348267
59911276876,-0.694214,-0.162781,-0.608582,0.348267
59911300046,-0.694336,-0.162659,-0.608582,0.348022
59911322567,-0.694336,-0.162659,-0.608582,0.348022
59911336902,-0.694336,-0.162659,-0.608582,0.348022
59911360049,-0.694336,-0.16272,-0.608582,0.348022
59911382472,-0.694336,-0.16272,-0.608582,0.348022
59911396986,-0.694336,-0.162659,-0.608582,0.348022
59911420075,-0.694214,-0.162903,-0.608643,0.348022
59911442524,-0.694153,-0.163208,-0.608704,0.348022
59911463572,-0.694092,-0.163452,-0.608704,0.347839
59911487567,-0.694092,-0.163635,-0.608826,0.347717
59911502524,-0.694031,-0.163818,-0.608826,0.347656
59911523585,-0.694031,-0.164001,-0.608826,0.347656
59911540039,-0.694031,-0.164246,-0.608765,0.347595
59911562568,-0.694031,-0.164246,-0.608765,0.347595
59911583610,-0.694031,-0.164246,-0.608765,0.347595
59911600030,-0.694031,-0.164246,-0.608765,0.347595
59911622562,-0.694031,-0.164246,-0.608765,0.347534
59911643640,-0.694153,-0.164062,-0.608765,0.347473
59911660115,-0.694153,-0.164062,-0.608765,0.347473
59911682616,-0.694153,-0.164062,-0.608765,0.347473
59911703759,-0.694153,-0.164062,-0.608765,0.347473
59911727591,-0.694153,-0.164062,-0.608765,0.347473
